ID	CC	annotation
PF15212	7	Spermatogenesis-associated protein 19, mitochondrial
PF15213	7	CMT1A duplicated region transcript 4 protein
PF15214	6	Peroxisomal testis-specific protein 1
PF15215	5	Follicular dendritic cell secreted peptide
PF15216	7	Thymic stromal lymphopoietin
PF15217	7	TSC21 family
PF15218	7	Spermatogenesis-associated protein 25
PF15219	9	Testis-expressed 12
PF15220	5	Hypoxia-inducible lipid droplet-associated
PF15221	8	Lens epithelial cell protein LEP503
PF15222	2	Kidney androgen-regulated
PF15223	17	Domain of unknown function (DUF4584)
PF15224	9	Scrapie-responsive protein 1
PF15225	8	Interleukin 32
PF15226	7	HCF-1 beta-propeller-interacting protein family
PF15227	451	zinc finger of C3HC4-type, RING
PF15228	35	Death-associated protein
PF15229	82	POM121 family
PF15230	21	Serine/arginine repetitive matrix protein C-terminus
PF15231	19	Variable charge X/Y family
PF15232	36	Domain of unknown function (DUF4585)
PF15233	20	Synaptonemal complex central element protein 1
PF15234	8	Linker for activation of T-cells
PF15235	35	G protein-regulated inducer of neurite outgrowth C-terminus
PF15236	21	Coiled-coil domain-containing protein 66
PF15237	59	PTRF/SDPR family
PF15238	28	FAM181
PF15239	26	Domain of unknown function (DUF4586)
PF15240	63	Proline-rich
PF15241	14	Cylicin N-terminus
PF15242	37	Family of FAM53
PF15243	23	Anaphase-promoting complex subunit 15
PF15244	24	Spermatogenesis-associated protein 7, or HSD3
PF15245	17	Transcription cofactor vestigial-like protein 4
PF15246	24	Nck-associated protein 5, Peripheral clock protein
PF15247	43	Histone RNA hairpin-binding protein RNA-binding domain
PF15248	19	Domain of unknown function (DUF4587)
PF15249	41	Conserved region of unknown function on GLTSCR protein
PF15250	33	Raftlin
PF15251	35	Domain of unknown function (DUF4588)
PF15252	25	Domain of unknown function (DUF4589)
PF15253	19	SCL-interrupting locus protein N-terminus
PF15254	22	Coiled-coil domain-containing protein 14
PF15255	34	WASH complex subunit CAP-Z interacting, central region
PF15256	23	SPATIAL
PF15257	18	Domain of unknown function (DUF4590)
PF15258	33	Protein family of FAM222A
PF15259	22	G-2 and S-phase expressed 1
PF15260	30	Protein family FAM219A
PF15261	20	Domain of unknown function (DUF4591)
PF15262	31	Domain of unknown function (DUF4592)
PF15264	18	Tumour suppressing sub-chromosomal transferable candidate 4
PF15265	31	FAM196 family
PF15266	24	Domain of unknown function (DUF4594)
PF15268	47	Dapper
PF15269	23	Zinc-finger
PF15271	2	Spindle pole body component BBP1, Mps2-binding protein
PF15272	2	Spindle pole body component BBP1, C-terminal
PF15273	53	NHS-like
PF15274	21	Muscular LMNA-interacting protein
PF15275	51	PEHE domain
PF15276	27	Protein phosphatase 1 binding
PF15277	56	Exocyst complex component SEC3 N-terminal PIP2 binding PH
PF15278	1	Sec3 exocyst complex subunit
PF15279	29	Sine oculis-binding protein
PF15280	23	Protein aurora borealis N-terminus
PF15281	20	Consortin C-terminus
PF15282	21	BMP-2-inducible protein kinase C-terminus
PF15285	14	Beclin-1 BH3 domain, Bcl-2-interacting
PF15287	49	KRBA1 family repeat
PF15288	45	Zinc knuckle
PF15289	14	Regulatory factor X-associated C-terminal binding domain
PF15290	27	Golgi-localised syntaxin-1-binding clamp
PF15291	2	Dermcidin, antibiotic peptide
PF15292	22	Treslin N-terminus
PF15293	17	Nuclear fragile X mental retardation-interacting protein 2
PF15294	25	Leucine zipper
PF15295	24	Coiled-coil domain-containing protein 50  N-terminus
PF15296	20	Codanin-1 C-terminus
PF15297	39	Cytoskeleton-associated protein 2 C-terminus
PF15298	19	AJAP1/PANP C-terminus
PF15299	44	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8
PF15300	58	INTS6/SAGE1/DDX26B/CT45 C-terminus
PF15301	57	SLAIN motif-containing family
PF15302	16	P33 mono-oxygenase
PF15303	25	E3 ubiquitin-protein ligase Arkadia N-terminus
PF15304	38	A-kinase anchor protein 2 C-terminus
PF15305	27	Intraflagellar transport protein 43
PF15306	28	LIN37
PF15307	8	Sperm acrosome-associated protein 7
PF15308	32	CEP170 C-terminus
PF15309	45	ALMS motif
PF15310	8	Vitamin A-deficiency (VAD) rat model signalling
PF15311	22	Hydrolethalus syndrome protein 1 C-terminus
PF15312	11	Junctional sarcoplasmic reticulum protein
PF15313	30	Hexamethylene bis-acetamide-inducible protein
PF15314	12	Proline-rich acidic protein 1, pregnancy-specific uterine
PF15315	23	Facioscapulohumeral muscular dystrophy candidate 2
PF15316	36	MyoD family inhibitor
PF15317	31	Cardiac transcription factor regulator, Developmental protein
PF15318	11	Putative Bcl-2 like protein of testis
PF15319	13	RAD9, RAD1, HUS1-interacting nuclear orphan protein
PF15320	16	mRNA cap methylation, RNMT-activating mini protein
PF15321	29	ATPase family AAA domain containing 4
PF15322	6	Protein missing in infertile sperm 1, putative
PF15323	18	Developmental protein
PF15324	17	Hedgehog signalling target
PF15325	12	Modulator of retrovirus infection
PF15326	15	Testis expressed sequence 15
PF15327	22	Tankyrase binding protein C terminal domain
PF15328	18	Putative GRINL1B complex locus protein 2
PF15330	20	SHP2-interacting transmembrane adaptor protein, SIT
PF15331	10	Cellular tumour antigen p53-inducible 5
PF15332	12	Lck-interacting transmembrane adapter 1
PF15333	9	TATA box-binding protein-associated factor 1D
PF15334	9	Aurora kinase A and ninein interacting protein
PF15335	21	Caspase activity and apoptosis inhibitor 1
PF15336	38	Autism susceptibility gene 2 protein
PF15337	22	Vascular protein family Vasculin-like 1
PF15338	2	p53-regulated apoptosis-inducing protein 1
PF15339	8	Acrosome formation-associated factor
PF15340	8	Cooperator of PRMT5 family
PF15341	35	Ribosome biogenesis protein SLX9
PF15342	25	FAM212 family
PF15343	8	Decidual protein induced by progesterone family
PF15344	18	FAM217 family
PF15345	16	Transmembrane protein 51
PF15346	30	Arginine and glutamate-rich 1
PF15347	12	Phosphoprotein associated with glycosphingolipid-enriched
PF15348	19	Gemini of Cajal bodies-associated protein 8
PF15349	5	DDB1- and CUL4-associated factor 16
PF15350	22	Ewing's tumour-associated antigen 1 homologue
PF15351	24	Junctional protein associated with coronary artery disease
PF15352	16	Susceptibility to monomelic amyotrophy
PF15353	21	Headcase protein family homologue
PF15354	1	Kidney-associated antigen 1
PF15355	12	Stretch-responsive small skeletal muscle X protein, Chisel
PF15356	7	Psoriasis susceptibility locus 2
PF15357	2	Psoriasis susceptibility 1 candidate 1
PF15358	14	Testis-specific serine kinase substrate
PF15359	25	Carnitine deficiency-associated protein 3
PF15360	11	APJ endogenous ligand
PF15361	31	Resistance to inhibitors of cholinesterase homologue 3
PF15362	10	Enamelin
PF15363	20	Domain of unknown function (DUF4596)
PF15364	21	PAXIP1-associated-protein-1 C term PTIP binding protein
PF15365	58	Proline-rich nuclear receptor coactivator motif
PF15366	7	Domain of unknown function (DUF4597)
PF15367	7	Calcium-binding and spermatid-specific protein 1
PF15368	8	Spermatogenesis family BioT2
PF15369	17	Uncharacterised protein KIAA1328
PF15370	29	Domain of unknown function (DUF4598)
PF15371	49	Domain of unknown function (DUF4599)
PF15372	15	Domain of unknown function (DUF4600)
PF15373	12	Domain of unknown function (DUF4601)
PF15374	22	Coiled-coil domain-containing protein 71L
PF15375	33	Domain of unknown function (DUF4602)
PF15376	15	Domain of unknown function (DUF4603)
PF15377	26	Domain of unknown function (DUF4604)
PF15378	27	Domain of unknown function (DUF4605)
PF15379	12	Domain of unknown function (DUF4606)
PF15380	5	Domain of unknown function (DUF4607)
PF15382	6	Domain of unknown function (DUF4609)
PF15383	25	Transmembrane protein 237
PF15384	14	PAXX, PAralog of XRCC4 and XLF, also called C9orf142
PF15385	34	Specifically androgen-regulated gene protein
PF15386	26	Drosophila Tantalus-like
PF15387	12	Domain of unknown function (DUF4611)
PF15388	49	Protein Family FAM117
PF15389	26	Domain of unknown function (DUF4612)
PF15390	19	WD repeat and coiled-coil-containing protein family
PF15391	16	Domain of unknown function (DUF4614)
PF15392	12	Joubert syndrome-associated
PF15393	20	Domain of unknown function (DUF4615)
PF15394	15	Domain of unknown function (DUF4616)
PF15395	10	Domain of unknown function (DUF4617)
PF15396	24	Protein Family FAM60A
PF15397	14	Domain of unknown function (DUF4618)
PF15398	14	Domain of unknown function (DUF4619)
PF15399	2	Domain of unknown function (DUF4620)
PF15400	12	Testis-expressed sequence 33 protein family
PF15402	4	N-terminus of kinetochore NMS complex subunit Spc7
PF15404	5	Pleckstrin homology domain
PF15405	20	Pleckstrin homology domain
PF15406	3	Pleckstrin homology domain
PF15407	3	Sporulation protein family 7
PF15409	59	Pleckstrin homology domain
PF15410	170	Pleckstrin homology domain
PF15411	11	Pleckstrin homology domain
PF15412	30	Binding domain of Nse4/EID3 to Nse3-MAGE
PF15413	13	Pleckstrin homology domain
PF15419	12	Leukemia NUP98 fusion partner 1
PF15423	14	FLYWCH-type zinc finger-containing protein
PF15424	8	Odontogenic ameloblast-associated family
PF15427	9	S100P-binding protein
PF15429	12	Domain of unknown function (DUF4628)
PF15430	17	Single domain von Willebrand factor type C
PF15431	7	Transmembrane protein 190
PF15433	27	Mitochondrial 28S ribosomal protein S31
PF15434	16	Family 104
PF15435	12	UNC119-binding protein C5orf30 homologue
PF15439	42	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter
PF15440	37	THRAP3/BCLAF1 family
PF15441	9	Rho guanine nucleotide exchange factor 5/35
PF15442	26	Domain of unknown function (DUF4629)
PF15443	12	Domain of unknown function (DUF4630)
PF15444	6	Transmembrane protein 247
PF15446	2	PHD/FYVE-zinc-finger like domain
PF15449	18	Retinal protein
PF15450	9	Coiled-coil domain-containing protein 154
PF15451	4	Domain of unknown function (DUF4632)
PF15452	32	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter
PF15453	18	Protein incorporated later into Tight Junctions
PF15454	25	Late endosomal/lysosomal adaptor and MAPK and MTOR activator
PF15455	11	Proline-rich 19
PF15456	5	Up-regulated During Septation
PF15458	16	Nineteen complex-related protein 2
PF15459	20	60S ribosome biogenesis protein Rrp14
PF15460	4	Something about silencing, SAS, complex subunit 4
PF15462	12	Bartter syndrome, infantile, with sensorineural deafness (Barttin)
PF15463	4	Extracellular mutant protein 11
PF15464	7	Domain of unknown function (DUF4633)
PF15465	5	Domain of unknown function (DUF4634)
PF15466	7	Domain of unknown function (DUF4635)
PF15467	14	Secretogranin-3
PF15468	8	Domain of unknown function (DUF4636)
PF15469	46	Exocyst complex component Sec5
PF15470	8	Domain of unknown function (DUF4637)
PF15471	9	Transmembrane protein family 171
PF15472	8	Domain of unknown function (DUF4638)
PF15473	21	PEST, proteolytic signal-containing nuclear protein family
PF15474	1	Meiotically up-regulated gene family
PF15475	19	Transmembrane protein C12orf23, UPF0444
PF15476	10	Histone deacetylase complex subunit SAP25
PF15477	51	Small acidic protein family
PF15478	11	Family of unknown function with LKAAEAR motif
PF15479	14	Domain of unknown function (DUF4639)
PF15480	9	Domain of unknown function (DUF4640)
PF15481	10	Chondroitin proteoglycan 4
PF15482	8	Coiled-coil domain-containing glutamate-rich protein family 1
PF15483	16	Domain of unknown function (DUF4641)
PF15484	7	Domain of unknown function (DUF4642)
PF15485	8	Domain of unknown function (DUF4643)
PF15486	7	Domain of unknown function (DUF4644)
PF15487	11	FAM220 family
PF15488	7	Domain of unknown function (DUF4645)
PF15489	23	CST, telomere maintenance, complex subunit CTC1
PF15490	23	Telomere-capping, CST complex subunit
PF15491	2	CST, telomere maintenance, complex subunit CTC1
PF15492	21	Neuroblastoma-amplified sequence, N terminal
PF15494	89	Scavenger receptor cysteine-rich domain
PF15496	2	Domain of unknown function (DUF4646)
PF15497	19	snRNA-activating protein complex subunit 19, SNAPc subunit 19
PF15498	9	Nephrin and CD2AP-binding protein, Dendrin
PF15499	14	Ubiquitin-specific peptidase-like, SUMO isopeptidase
PF15501	26	Nuclear protein MDM1
PF15502	21	M-phase-specific PLK1-interacting protein
PF15503	17	Protein phosphatase 1 regulatory subunit 35 C-terminus
PF15504	9	Domain of unknown function (DUF4647)
PF15505	9	Domain of unknown function (DUF4648)
PF15506	12	OCC1 family
PF15508	46	beta subunit of N-acylethanolamine-hydrolyzing acid amidase
PF15509	9	Domain of unknown function (DUF4650)
PF15510	14	CENP-W protein
PF15511	429	Centromere kinetochore component CENP-T histone fold
PF15512	12	Chromatin assembly factor complex 1 subunit p60, C-terminal
PF15519	56	linker between RRM2 and RRM3 domains in RBM39 protein
PF15539	16	CAF1 complex subunit p150, region binding to CAF1-p60 at C-term
PF15546	14	Domain of unknown function (DUF4653)
PF15547	7	Domain of unknown function (DUF4654)
PF15548	8	Domain of unknown function (DUF4655)
PF15549	20	PGC7/Stella/Dppa3 domain
PF15550	13	Draxin
PF15551	17	Domain of unknown function (DUF4656)
PF15552	10	Domain of unknown function (DUF4657)
PF15553	10	Testis-expressed protein 19
PF15554	16	FSIP1 family
PF15555	7	Domain of unknown function (DUF4658)
PF15556	7	ZW10 interactor
PF15557	10	CAF1 complex subunit p150, region binding to PCNA
PF15558	31	Domain of unknown function (DUF4659)
PF15559	17	Domain of unknown function (DUF4660)
PF15576	11	Domain of unknown function (DUF4661)
PF15577	3	Spc7_C2
PF15578	6	Domain of unknown function (DUF4662)
PF15612	125	WSTF, HB1, Itc1p, MBD9 motif 1
PF15613	121	Williams-Beuren syndrome DDT (WSD), D-TOX E motif
PF15619	42	Ciliary protein causing Leber congenital amaurosis disease
PF15620	7	Centromere assembly component CENP-C middle DNMT3B-binding region
PF15621	15	Proline-rich submaxillary gland androgen-regulated family
PF15622	9	Kinetochore assembly subunit CENP-C N-terminal
PF15623	27	Cancer/testis gene family 47
PF15624	6	Kinetochore CENP-C fungal homologue, Mif2, N-terminal
PF15625	35	CC2D2A N-terminal C2 domain
PF15626	1	single CXXC unit
PF15627	23	CEP76 C2 domain
PF15628	11	RRM in Demeter
PF15629	6	Permuted single zf-CXXC unit
PF15630	34	CENP-S protein
PF15633	1	HYD1 signature containing ADP-ribosyltransferase
PF15636	63	GHH signature containing HNH/Endo VII superfamily nuclease toxin
PF15651	3	Salivary glad secreted protein domain toxin
PF15661	11	C6orf222, uncharacterised family
PF15662	7	Spermatogenesis-associated protein 3 family
PF15663	74	Zinc-finger containing family
PF15664	9	Transmembrane protein 252 family
PF15665	36	Family with sequence similarity 184, A and B
PF15666	12	Germinal center-associated lymphoma
PF15667	13	Protein of unknown function with motif GDWWSH
PF15668	12	Domain of unknown function (DUF4663)
PF15669	19	Coiled-coil domain-containing protein 24 family
PF15670	18	Spermatid maturation protein 1
PF15671	18	Proline-rich protein family 18
PF15672	9	Cell-membrane associated Mucin15
PF15673	15	Circadian-associated transcriptional repressor
PF15674	13	Coiled-coil domain-containing protein 23
PF15675	17	CLLAC-motif containing domain
PF15676	9	Six6 opposite strand transcript 1 family
PF15677	10	Cell cycle exit and neuronal differentiation protein 1
PF15678	19	Centriole duplication and mitotic chromosome congression
PF15679	14	Domain of unknown function (DUF4665)
PF15680	9	Orofacial cleft 1 candidate gene 1 protein
PF15681	7	Lymphocyte activation family X
PF15682	16	Musculoskeletal, temporally activated-embryonic nuclear protein 1
PF15683	13	Testis development-related protein
PF15684	13	Active regulator of SIRT1, or 40S ribosomal protein S19-binding 1
PF15685	8	Gametogenetin
PF15686	16	Lysine-rich CEACAM1 co-isolated protein family
PF15687	15	Nuclear receptor-interacting protein 1 repression 1
PF15688	13	Nuclear receptor-interacting protein 1 repression 2
PF15689	9	Nuclear receptor-interacting protein 1 repression 3
PF15690	13	Nuclear receptor-interacting protein 1 repression 4
PF15691	20	Protein phosphatase 1 regulatory subunit 32
PF15692	35	NF-kappa-B-activating protein
PF15693	15	Mediator complex subunit 26 C-terminal
PF15694	13	Mediator complex subunit 26 middle domain
PF15695	7	Rec (regulator of expression encoded by corf) of HERV-K-113
PF15696	18	RAD51 interacting motif
PF15697	8	Domain of unknown function (DUF4666)
PF15699	6	NPR1 interacting
PF15700	3	Domain of unknown function (DUF4667)
PF15701	5	Domain of unknown function (DUF4668)
PF15702	16	Hermansky-Pudlak syndrome 6 protein
PF15703	12	Linker for activation of T-cells family member 2
PF15704	3	Mitochondrial ATP synthase subunit
PF15705	57	Mature oligodendrocyte transmembrane protein, TMEM132D, N-term
PF15706	69	Mature oligodendrocyte transmembrane protein, TMEM132D, C-term
PF15707	5	Mitochondrial coiled-coil domain protein 1
PF15708	9	Proline-rich protein family 20
PF15709	11	Domain of unknown function (DUF4670)
PF15710	17	Domain of unknown function (DUF4671)
PF15711	170	Interleukin-like EMT inducer
PF15712	14	NPAT C terminus
PF15713	9	Protein tyrosine phosphatase receptor type C-associated
PF15715	16	PCNA-associated factor
PF15716	2	Domain of unknown function (DUF4672)
PF15717	21	Pericentriolar material 1 C terminus
PF15718	30	Protein moonraker
PF15719	15	Domain of unknown function (DUF4674)
PF15720	10	Domain of unknown function (DUF4675)
PF15721	4	Annexin-2 receptor
PF15722	13	FAM153 family
PF15724	13	TMEM119 family
PF15725	9	Renal cancer differentiation gene 1 protein
PF15726	7	Domain of unknown function (DUF4677)
PF15727	8	Domain of unknown function (DUF4678)
PF15728	6	Domain of unknown function (DUF4679)
PF15729	12	Amyotrophic lateral sclerosis 2 candidate 11
PF15730	5	Domain of unknown function (DUF4680)
PF15732	2	Domain of unknown function (DUF4681)
PF15733	24	Domain of unknown function (DUF4682)
PF15734	20	Migration and invasion-inhibitory
PF15735	37	Domain of unknown function (DUF4683)
PF15736	6	Domain of unknown function (DUF4684)
PF15737	17	Domain of unknown function (DUF4685)
PF15739	44	Translin-associated factor X-interacting N-terminus
PF15740	18	Protein phosphatase 1 regulatory subunit 26 N-terminus
PF15741	14	Ligand-dependent nuclear receptor-interacting factor 1
PF15742	17	Domain of unknown function (DUF4686)
PF15743	13	Spermatogenesis-associated C-terminus
PF15744	11	Uncharacterized protein family UPF0492
PF15745	15	AP-1 complex-associated regulatory protein
PF15746	9	TMEM215 family
PF15747	6	Domain of unknown function (DUF4687)
PF15748	16	Centriole, cilia and spindle-associated
PF15749	22	MRN-interacting protein
PF15750	12	Ubiquitin-binding zinc-finger
PF15751	9	FAAP20 FANCA interaction domain
PF15752	10	Domain of unknown function (DUF4688)
PF15753	31	Biogenesis of lysosome-related organelles complex 1 subunit 3
PF15754	7	Sperm equatorial segment protein 1
PF15755	7	Domain of unknown function (DUF4689)
PF15756	10	Domain of unknown function (DUF4690)
PF15757	7	Amelotin
PF15758	7	Histidine-rich carboxyl terminus protein 1
PF15759	12	TMEM108 family
PF15760	8	Leukemia-associated protein 7
PF15761	8	Immortalisation up-regulated protein
PF15762	7	Domain of unknown function (DUF4691)
PF15763	7	Domain of unknown function (DUF4692)
PF15764	13	Domain of unknown function (DUF4693)
PF15765	7	Domain of unknown function (DUF4694)
PF15766	10	Domain of unknown function (DUF4695)
PF15767	8	Domain of unknown function (DUF4696)
PF15768	11	Coiled-coil domain-containing protein 190
PF15769	20	Domain of unknown function (DUF4698)
PF15770	9	Domain of unknown function (DUF4699)
PF15771	9	Interactor of HORMAD1 protein 1
PF15772	10	UPF0688 family
PF15773	11	Domain of unknown function (DUF4701)
PF15774	7	Domain of unknown function (DUF4702)
PF15775	9	Domain of unknown function (DUF4703)
PF15776	9	Proline-rich protein family 22
PF15778	21	Cation channel complex component UNC80
PF15779	186	Leucine-rich repeat-containing protein 37 family
PF15780	55	Abnormal spindle-like microcephaly-assoc'd, ASPM-SPD-2-Hydin
PF15782	55	Gene regulated by oestrogen in breast cancer
PF15783	26	Fibrous sheath-interacting protein 2
PF15784	30	G-protein pathway suppressor 2-interacting domain
PF15785	38	Serine/threonine-protein kinase smg-1
PF15786	21	PET assembly of cytochrome c oxidase, mitochondrial
PF15787	101	Domain of unknown function (DUF4704)
PF15788	273	Domain of unknown function (DUF4705)
PF15790	15	E1A-binding protein p400, N-terminal
PF15791	29	Doublesex-and mab-3-related transcription factor C1 and C2
PF15792	15	Lung adenoma susceptibility protein 2
PF15793	18	Protein family FAM35, C-terminal
PF15794	32	Coiled-coil domain-containing protein 106
PF15795	27	Ectodermal ciliogenesis protein
PF15796	32	KELK-motif containing domain of MRCK Ser/Thr protein kinase
PF15797	19	Domain of unknown function (DUF4706)
PF15798	20	Proline-rich AKT1 substrate 1
PF15799	34	Coiled-coil domain-containing protein 48
PF15800	28	Clock interacting protein circadian
PF15801	49	zf-MYND-like zinc finger, mRNA-binding
PF15802	20	DDB1- and CUL4-associated factor 17
PF15803	17	Zinc-finger of sodium channel modifier 1
PF15804	73	Coiled-coil domain-containing protein 168
PF15805	16	Acidic C-terminal region of sodium channel modifier 1 SCNM1
PF15806	15	Domain of unknown function (DUF4707)
PF15807	23	Membrane-associated protein 117 kDa, PDZK1-interacting protein 1
PF15808	21	BCL-6 co-repressor, non-ankyrin-repeat region
PF15809	6	Simian taste bud-specific gene product family
PF15810	15	Coiled-coil domain-containing protein 117
PF15811	19	Small VCP/p97-interacting protein
PF15812	18	Melanoregulin
PF15813	16	Domain of unknown function (DUF4708)
PF15814	15	Protein family FAM199X
PF15815	16	E3 ubiquitin-protein ligase makorin-1, C-terminal
PF15816	14	Transmembrane protein 82
PF15817	8	Transmembrane protein 40 family
PF15818	14	Coiled-coil domain-containing protein 73 family
PF15819	18	Fin bud initiation factor homologue
PF15820	9	Endothelial cell-specific chemotaxis regulator
PF15821	13	Domain of unknown function (DUF4709)
PF15822	12	MAPK-interacting and spindle-stabilising protein-like
PF15823	15	UPF0524 of C3orf70
PF15824	7	Spermatogenesis-associated protein 9
PF15825	11	FAM25 family
PF15826	7	Bcl-2-binding component 3, p53 upregulated modulator of apoptosis
PF15828	13	Domain of unknown function (DUF4710)
PF15829	9	Domain of unknown function (DUF4711)
PF15830	7	Domain of unknown function (DUF4712)
PF15831	28	Domain of unknown function (DUF4713)
PF15832	3	FAM27 D and E protein family
PF15833	8	Domain of unknown function (DUF4714)
PF15834	7	Testis highly expressed protein 4
PF15835	7	Domain of unknown function (DUF4715)
PF15836	7	SSTK-interacting protein, TSSK6-activating co-chaperone protein
PF15838	8	Domain of unknown function (DUF4717)
PF15839	7	Testis-expressed sequence 29 protein
PF15840	6	ADP-ribosylation factor-like protein 17
PF15841	7	Transmembrane protein 239 family
PF15842	6	Domain of unknown function (DUF4718)
PF15843	12	Domain of unknown function (DUF4719)
PF15844	7	Transmembrane and coiled-coil domain-containing protein 2
PF15845	6	Cysteine-rich C-terminal 1 family
PF15846	8	Domain of unknown function (DUF4720)
PF15847	11	Major keratinocyte cell envelope protein
PF15848	5	Domain of unknown function (DUF4721)
PF15849	5	Domain of unknown function (DUF4722)
PF15851	5	Domain of unknown function (DUF4723)
PF15852	6	Domain of unknown function (DUF4724)
PF15854	6	Domain of unknown function (DUF4725)
PF15855	7	Domain of unknown function (DUF4726)
PF15856	7	Domain of unknown function (DUF4727)
PF15858	6	Late cornified envelope protein 6A family
PF15859	2	Deleted in esophageal cancer 1 family
PF15860	30	Domain of unknown function (DUF4728)
PF15862	26	Coilin N-terminus
PF15865	22	Fanconi anaemia group A protein N terminus
PF15866	12	Domain of unknown function (DUF4729)
PF15867	25	Dynein attachment factor N-terminus
PF15868	16	Transcription activator MBF2
PF15870	74	ElonginA binding-protein 1
PF15871	31	Junction-mediating and -regulatory protein
PF15872	12	Serine-rich and transmembrane domain-containing protein 1
PF15873	3	Domain of unknown function (DUF4730)
PF15874	33	Putative Interleukin 2 receptor, gamma chain
PF15875	11	Domain of unknown function (DUF4731)
PF15876	8	Domain of unknown function (DUF4732)
PF15877	17	Transmembrane protein family 232
PF15878	7	Domain of unknown function (DUF4733)
PF15879	26	NADH-ubiquinone oxidoreductase MWFE subunit
PF15880	21	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial
PF15881	7	Domain of unknown function (DUF4734)
PF15882	39	Domain of unknown function (DUF4735)
PF15883	5	Domain of unknown function (DUF4736)
PF15884	23	Protein QIL1
PF15886	16	Carbohydrate binding domain (family 32)
PF15888	2	Folded gastrulation N-terminus
PF15891	17	Nucleoside 2-deoxyribosyltransferase like
PF15892	1	BNR repeat-containing family member
PF15893	2	Domain of unknown function (DUF4739)
PF15895	1	CAAX box cerebral protein 1
PF15897	8	Domain of unknown function (DUF4741)
PF15898	49	cGMP-dependent protein kinase interacting domain
PF15901	112	Sortilin, neurotensin receptor 3, C-terminal
PF15902	119	Sortilin, neurotensin receptor 3,
PF15903	52	Filopodia upregulated, FAM65
PF15904	17	LKB1 serine/threonine kinase interacting protein 1
PF15905	14	Hyaluronan mediated motility receptor N-terminal
PF15906	36	Zinc-finger of nitric oxide synthase-interacting protein
PF15907	32	Integrin-alpha FG-GAP repeat-containing protein 2
PF15908	32	Hyaluronan mediated motility receptor C-terminal
PF15909	15	C2H2-type zinc ribbon
PF15910	16	ICOS V-set domain
PF15911	28	WD domain, G-beta repeat
PF15912	21	Virilizer, N-terminal
PF15913	58	Furin-like repeat, cysteine-rich
PF15914	26	FAM193 family C-terminal
PF15916	29	Domain of unknown function (DUF4743)
PF15917	42	Piezo
PF15918	11	Domain of unknown function (DUF4744)
PF15919	2	HicB_like antitoxin of bacterial toxin-antitoxin system
PF15920	24	N-terminal of Junction-mediating and WASP homolog-associated
PF15921	9	Coiled-coil domain-containing protein 158
PF15923	13	Domain of unknown function (DUF4745)
PF15924	43	ALG11 mannosyltransferase N-terminus
PF15925	21	SOSS complex subunit C
PF15926	30	E3 ubiquitin-protein ligase RNF220
PF15927	31	Cancer susceptibility candidate 1 N-terminus
PF15928	4	Domain of unknown function (DUF4746)
PF15929	4	Myofilin
PF15932	6	Domain of unknown function (DUF4748)
PF15934	1	Yuri gagarin
PF15936	95	Domain of unknown function (DUF4749)
PF15938	22	Domain of unknown function (DUF4750)
PF15949	57	Domain of unknown function (DUF4757)
PF15950	10	Putative sperm flagellar membrane protein
PF15951	56	MITF/TFEB/TFEC/TFE3 N-terminus
PF15952	7	Enhancer of split M4 family
PF15955	23	Cuticle protein
PF15957	3	Commissureless
PF15960	6	Domain of unknown function (DUF4763)
PF15961	17	Domain of unknown function (DUF4764)
PF15963	47	Myb DNA-binding like
PF15964	27	Centrosomal colon cancer autoantigen protein family
PF15965	43	TRAF-like zinc-finger
PF15966	41	F-box
PF15967	25	Nucleoporin FG repeated region
PF15972	3	Unpaired protein
PF15973	11	Domain of unknown function (DUF4766)
PF15974	192	Cadherin C-terminal cytoplasmic tail, catenin-binding region
PF15975	50	Flotillin
PF15979	4	Glycosyl hydrolase family 115
PF15982	36	N-terminal cysteine-rich region of Transmembrane protein 135
PF15985	81	KH domain
PF15989	2	Domain of unknown function (DUF4768)
PF15990	16	UPF0767 family
PF15991	20	G-protein pathway suppressor
PF15992	1	Domain of unknown function (DUF4769)
PF15993	13	Fuseless
PF15994	6	Domain of unknown function (DUF4770)
PF15995	5	Domain of unknown function (DUF4771)
PF15996	24	Arginine/serine-rich protein PNISR
PF15997	16	Domain of unknown function (DUF4772)
PF15998	15	Domain of unknown function (DUF4773)
PF15999	4	Domain of unknown function (DUF4774)
PF16000	47	CARMIL C-terminus
PF16001	4	Domain of unknown function (DUF4775)
PF16002	19	Headcase protein
PF16003	10	Domain of unknown function (DUF4776)
PF16004	41	116 kDa U5 small nuclear ribonucleoprotein component N-terminus
PF16005	37	KH-like RNA-binding domain
PF16006	20	Nucleolar and spindle-associated protein
PF16007	7	Domain of unknown function (DUF4777)
PF16008	4	Domain of unknown function (DUF4778)
PF16009	10	Domain of unknown function (DUF4779)
PF16010	13	Cytochrome domain of cellobiose dehydrogenase
PF16012	5	Domain of unknown function (DUF4780)
PF16013	9	Domain of unknown function (DUF4781)
PF16014	22	Histone deacetylase complex subunit SAP130 C-terminus
PF16015	17	Promethin
PF16016	127	Domain of unknown function (DUF4782)
PF16017	37	BTB/POZ domain
PF16018	23	Anillin N-terminus
