ID	CC	annotation
PF03065	0.935580042135784	Glycosyl hydrolase family 57
PF03944	0.935580042135784	delta endotoxin
PF03995	0.935580042135784	Peptidase inhibitor family I36
PF04041	0.935580042135784	beta-1,4-mannooligosaccharide phosphorylase
PF04445	0.935580042135784	Putative SAM-dependent methyltransferase
PF04562	0.935580042135784	Dictyostelium spore coat protein, N terminus
PF05086	0.935580042135784	Dictyostelium (Slime Mold) REP protein
PF06240	0.935580042135784	Carbon monoxide dehydrogenase subunit G (CoxG)
PF07454	0.935580042135784	Stage II sporulation protein P (SpoIIP)
PF07484	0.935580042135784	Phage Tail Collar Domain
PF07927	0.935580042135784	HicA toxin of bacterial toxin-antitoxin,
PF09304	0.935580042135784	Cortexillin I, coiled coil
PF09537	0.935580042135784	Domain of unknown function (DUF2383)
PF09906	0.935580042135784	Uncharacterized protein conserved in bacteria (DUF2135)
PF09951	0.935580042135784	Protein of unknown function (DUF2185)
PF10437	0.935580042135784	Bacterial lipoate protein ligase C-terminus
PF10908	0.935580042135784	Protein of unknown function (DUF2778)
PF11440	0.935580042135784	DNA alpha-glucosyltransferase
PF13102	0.935580042135784	Phage integrase SAM-like domain
PF13354	0.935580042135784	Beta-lactamase enzyme family
PF14091	0.935580042135784	Domain of unknown function (DUF4269)
PF14110	0.935580042135784	Domain of unknown function (DUF4282)
PF14243	0.935580042135784	Domain of unknown function (DUF4343)
PF14280	0.935580042135784	Domain of unknown function (DUF4365)
PF14344	0.935580042135784	Domain of unknown function (DUF4397)
PF14470	0.935580042135784	Bacterial PH domain
PF05720	0.935580042135784	Cell-cell adhesion domain
PF09580	0.935580042135784	Sporulation lipoprotein YhcN/YlaJ (Spore_YhcN_YlaJ)
PF05439	0.935673797322758	Jumping translocation breakpoint protein (JTB)
PF02547	0.935789882618776	Queuosine biosynthesis protein
PF17169	0.935790026669562	MIT domain of nuclear receptor-binding factor 2
PF03525	0.935940625512758	Meiotic recombination protein rec114
PF05234	0.935940625512758	UAF complex subunit Rrn10
PF07964	0.935940625512758	Rec10 / Red1
PF08691	0.935940625512758	DNA repair proteins Nse5 and Nse6
PF09197	0.935940625512758	Rap1, DNA-binding
PF10422	0.935940625512758	Monopolin complex subunit LRS4
PF12753	0.935940625512758	Nuclear pore complex subunit Nro1
PF12827	0.935940625512758	Peroxisomal biogenesis protein family
PF16755	0.935940625512758	Nucleoporin or Nuclear pore complex subunit NUP214=Nup159
PF14327	0.936105614068192	Hinge domain of cleavage stimulation factor subunit 2
PF08683	0.936118886547883	Microtubule-binding calmodulin-regulated spectrin-associated
PF13297	0.936278642806568	Telomere stability C-terminal
PF06209	0.936281685405165	Cofactor of BRCA1 (COBRA1)
PF01551	0.936298843854978	Peptidase family M23
PF09809	0.936306975935011	Mitochondrial ribosomal protein L27
PF17210	0.936329432391007	SdrD B-like domain
PF06377	0.936372373201184	Adipokinetic hormone
PF08828	0.936372373201184	Doublesex dimerisation domain
PF09246	0.936372373201184	PHAT
PF16060	0.936372373201184	Domain of unknown function (DUF4802)
PF16091	0.936372373201184	Domain of unknown function (DUF4820)
PF14639	0.936394175228106	Holliday-junction resolvase-like of SPT6
PF08192	0.936414770182475	Peptidase family S64
PF02441	0.936422345101539	Flavoprotein
PF12572	0.936428308123381	Protein of unknown function (DUF3752)
PF08507	0.936484881365669	COPI associated protein
PF01353	0.936516754701966	Green fluorescent protein
PF04082	0.936524065951707	Fungal specific transcription factor domain
PF03227	0.93652641527919	Gamma interferon inducible lysosomal thiol reductase (GILT)
PF05023	0.936539882683273	Phytochelatin synthase
PF07111	0.936585119618812	Alpha helical coiled-coil rod protein (HCR)
PF05726	0.936596913278075	Pirin C-terminal cupin domain
PF10551	0.936665144305096	MULE transposase domain
PF04886	0.936688350466296	PT repeat
PF13416	0.936737598362307	Bacterial extracellular solute-binding protein
PF02594	0.936738282709985	Uncharacterised ACR, YggU family COG1872
PF12464	0.936826087527891	Maltose acetyltransferase
PF03789	0.936839809723449	ELK domain
PF10346	0.936866967235935	Conidiation protein 6
PF07942	0.936898910380647	N2227-like protein
PF09429	0.936973519384426	WW domain binding protein 11
PF13563	0.936979707809014	2'-5' RNA ligase superfamily
PF03839	0.936982156516077	Translocation protein Sec62
PF08445	0.936987964724195	FR47-like protein
PF02698	0.937185298322287	DUF218 domain
PF07034	0.937195441409165	Origin recognition complex (ORC) subunit 3 N-terminus
PF05029	0.937304389738125	Timeless protein C terminal region
PF07059	0.937341380465377	Protein of unknown function (DUF1336)
PF01432	0.937349075649535	Peptidase family M3
PF15239	0.937406107567307	Domain of unknown function (DUF4586)
PF09743	0.937449528620518	E3 UFM1-protein ligase 1
PF05631	0.937532652879057	Sugar-tranasporters, 12 TM
PF14632	0.937535177934013	Acidic N-terminal SPT6
PF15454	0.937748280007824	Late endosomal/lysosomal adaptor and MAPK and MTOR activator
PF01929	0.937841972201466	Ribosomal protein L14
PF06200	0.937869249350775	tify domain
PF14610	0.93790662099147	Protein of unknown function (DUF4448)
PF11885	0.937922974311155	Protein of unknown function (DUF3405)
PF09478	0.937950130837677	Carbohydrate binding domain CBM49
PF13398	0.937979650993094	Peptidase M50B-like
PF15879	0.938076584278098	NADH-ubiquinone oxidoreductase MWFE subunit
PF16678	0.93810230125488	HOIP UBA domain pair
PF02577	0.938140303955753	Bifunctional nuclease
PF11789	0.938259725718297	Zinc-finger of the MIZ type in Nse subunit
PF12680	0.938264385547527	SnoaL-like domain
PF13960	0.938316397047644	Domain of unknown function (DUF4218)
PF12473	0.938318180380561	Kinesin protein
PF00457	0.938349264527056	Glycosyl hydrolases family 11
PF06954	0.938366635532192	Resistin
PF11927	0.938373546687893	Protein of unknown function (DUF3445)
PF13481	0.938385743312145	AAA domain
PF09260	0.938426747356863	Domain of unknown function (DUF1966)
PF13839	0.938464529847574	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF08544	0.938486336050812	GHMP kinases C terminal
PF15377	0.93853157144679	Domain of unknown function (DUF4604)
PF12972	0.938551529958781	Alpha-N-acetylglucosaminidase (NAGLU) C-terminal domain
PF10295	0.938588728529698	Uncharacterised protein (DUF2406)
PF05022	0.938592466426481	SRP40, C-terminal domain
PF08213	0.938616202296313	Mitochondrial domain of unknown function (DUF1713)
PF12777	0.938671431353178	Microtubule-binding stalk of dynein motor
PF14564	0.938686889322369	Membrane binding
PF03747	0.938691890152872	ADP-ribosylglycohydrolase
PF09118	0.938698459376981	Domain of unknown function (DUF1929)
PF00178	0.938730969398597	Ets-domain
PF13325	0.938751838655701	N-terminal region of micro-spherule protein
PF12505	0.938759152987366	Protein of unknown function (DUF3712)
PF01885	0.938760340964283	RNA 2'-phosphotransferase, Tpt1 / KptA family
PF03723	0.938770965940001	Hemocyanin, ig-like domain
PF17305	0.938775798304431	Family of unknown function (DUF5354)
PF05551	0.939036629545138	Zinc-binding loop region of homing endonuclease
PF02204	0.939207841663568	Vacuolar sorting protein 9 (VPS9) domain
PF16568	0.939233554576624	Tyrosine-rich domain of Sam68
PF08743	0.939236013863996	Nse4 C-terminal
PF05328	0.939242668718908	CybS, succinate dehydrogenase cytochrome B small subunit
PF01597	0.939341291109282	Glycine cleavage H-protein
PF12335	0.939402493069513	Myotubularin protein
PF04622	0.939512661707975	ERG2 and Sigma1 receptor like protein
PF11223	0.939570289240602	Protein of unknown function (DUF3020)
PF03129	0.939703496715681	Anticodon binding domain
PF00391	0.939736857598884	PEP-utilising enzyme, mobile domain
PF10215	0.939749254267603	Oligosaccaryltransferase
PF14329	0.939864663363053	Domain of unknown function (DUF4386)
PF13663	0.939917281435987	Domain of unknown function (DUF4148)
PF00647	0.939939512280825	Elongation factor 1 gamma, conserved domain
PF04519	0.940028425075565	Polymer-forming cytoskeletal
PF14538	0.940105681145984	Raptor N-terminal CASPase like domain
PF02678	0.940136391359983	Pirin
PF16653	0.940161262130882	Saccharopine dehydrogenase C-terminal domain
PF08202	0.940248208852138	Mis12-Mtw1 protein family
PF03490	0.940308058316989	Variant-surface-glycoprotein phospholipase C
PF02233	0.940417939814585	NAD(P) transhydrogenase beta subunit
PF15109	0.940458924739875	TMEM125 protein family
PF16944	0.940460050911891	Fungal potassium channel
PF12949	0.940467783827302	HeH/LEM domain
PF16197	0.940501879644506	Ketoacyl-synthetase C-terminal extension
PF02617	0.94055258665407	ATP-dependent Clp protease adaptor protein ClpS
PF00372	0.940553326216622	Hemocyanin, copper containing domain
PF14510	0.940565787539401	ABC-transporter extracellular N-terminal
PF01231	0.940578510017351	Indoleamine 2,3-dioxygenase
PF12722	0.940722630967923	High-temperature-induced dauer-formation protein
PF14033	0.940868790284949	Protein of unknown function (DUF4246)
PF03791	0.940911989954544	KNOX2 domain
PF07950	0.940920458184597	Protein of unknown function (DUF1691)
PF08619	0.940920458184597	Alkali metal cation/H+ antiporter Nha1 C terminus
PF08733	0.940920458184597	PalH/RIM21
PF14490	0.94096373736098	Helix-hairpin-helix containing domain
PF12762	0.940965624094651	ISXO2-like transposase domain
PF08309	0.941041324614975	LVIVD repeat
PF02686	0.941043130889366	Glu-tRNAGln amidotransferase C subunit
PF03952	0.941147849875706	Enolase, N-terminal domain
PF15979	0.941233638785921	Glycosyl hydrolase family 115
PF06918	0.941265511454378	Protein of unknown function (DUF1280)
PF06703	0.941272476386726	Microsomal signal peptidase 25 kDa subunit (SPC25)
PF14520	0.941290450823014	Helix-hairpin-helix domain
PF05911	0.941299238260636	Filament-like plant protein, long coiled-coil
PF07227	0.941299238260636	PHD - plant homeodomain finger protein
PF03301	0.941397398458135	Tryptophan 2,3-dioxygenase
PF14770	0.941440276073307	Transmembrane protein 18
PF10497	0.941453194144662	Zinc-finger domain of monoamine-oxidase A repressor R1
PF04479	0.941557514235394	RTA1 like protein
PF04572	0.941594762209454	Alpha 1,4-glycosyltransferase conserved region
PF01544	0.941595619709485	CorA-like Mg2+ transporter protein
PF05060	0.9416261796698	N-acetylglucosaminyltransferase II (MGAT2)
PF15075	0.94170428811221	Domain of unknown function (DUF4542)
PF03721	0.941768099019267	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
PF09751	0.941779547183287	Nuclear protein Es2
PF12928	0.94177966283015	tRNA-splicing endonuclease subunit sen54 N-term
PF07247	0.941793364199085	Alcohol acetyltransferase
PF03665	0.941824947166519	Uncharacterised protein family (UPF0172)
PF03795	0.941848698858918	YCII-related domain
PF10340	0.941898577702015	Steryl acetyl hydrolase
PF03473	0.941914973728796	MOSC domain
PF09807	0.941931364139396	Elongation complex protein 6
PF09726	0.941932957145404	Macoilin family
PF03193	0.941952989355081	RsgA GTPase
PF10245	0.941955860454811	Mitochondrial 28S ribosomal protein S22
PF03416	0.941985248965128	Peptidase family C54
PF12169	0.942026984502256	DNA polymerase III subunits gamma and tau domain III
PF08446	0.94207434707938	PAS fold
PF06185	0.942192367233081	YecM protein
PF14683	0.942220747468909	Polysaccharide lyase family 4, domain III
PF00462	0.942226254099363	Glutaredoxin
PF09243	0.942238390014274	Mitochondrial small ribosomal subunit Rsm22
PF04960	0.942255787472693	Glutaminase
PF10185	0.942298348229524	Chaperone for wingless signalling and trafficking of LDL receptor
PF12013	0.942365009654121	Orsellinic acid/F9775 biosynthesis cluster protein D
PF05153	0.942368950737791	Myo-inositol oxygenase
PF02015	0.942379235570737	Glycosyl hydrolase family 45
PF13527	0.942414730437018	Acetyltransferase (GNAT) domain
PF02150	0.942447278800126	RNA polymerases M/15 Kd subunit
PF00403	0.942452620701041	Heavy-metal-associated domain
PF01398	0.942463168527935	JAB1/Mov34/MPN/PAD-1 ubiquitin protease
PF08649	0.942466806862162	DASH complex subunit Dad1
PF13886	0.94250044078074	Domain of unknown function (DUF4203)
PF10282	0.9425193094427	Lactonase, 7-bladed beta-propeller
PF04795	0.942542125612805	PAPA-1-like conserved region
PF03960	0.942544813784078	ArsC family
PF11443	0.942649768432136	Domain of unknown function (DUF2828)
PF12775	0.942726099828296	P-loop containing dynein motor region D3
PF06283	0.942756653519416	Trehalose utilisation
PF14910	0.942846681062139	S-phase genomic integrity recombination mediator, N-terminal
PF00617	0.942905354652357	RasGEF domain
PF10452	0.94294829454145	TORC1 subunit TCO89
PF06101	0.942953432752907	Vacuolar protein sorting-associated protein 62
PF02515	0.942982225963099	CoA-transferase family III
PF04120	0.943023931787439	Low affinity iron permease
PF09798	0.943023931787439	DNA damage checkpoint protein
PF00510	0.943057432818158	Cytochrome c oxidase subunit III
PF08207	0.943074966108568	Elongation factor P (EF-P) KOW-like domain
PF10187	0.94308542505268	N-terminal domain of NEFA-interacting nuclear protein NIP30
PF04303	0.943156026337201	PrpF protein
PF07165	0.943268365070571	Protein of unknown function (DUF1397)
PF03452	0.943391974970132	Anp1
PF03676	0.943393473411543	Uncharacterised protein family (UPF0183)
PF00690	0.943447327500494	Cation transporter/ATPase, N-terminus
PF08315	0.94348557567912	cwf18 pre-mRNA splicing factor
PF06742	0.943500815553247	Protein of unknown function (DUF1214)
PF07823	0.943514107625434	Cyclic phosphodiesterase-like protein
PF12757	0.943526702145904	Eisosome protein 1
PF12761	0.943526702145904	Actin cytoskeleton-regulatory complex protein END3
PF16797	0.943526702145904	Fungal kinase associated-1 domain
PF01987	0.943531046538456	Mitochondrial biogenesis AIM24
PF00296	0.943587458350535	Luciferase-like monooxygenase
PF10435	0.943597679272073	Beta-galactosidase, domain 2
PF11578	0.943597679272073	Protein of unknown function (DUF3237)
PF00050	0.943639949823389	Kazal-type serine protease inhibitor domain
PF08338	0.943691091748795	Domain of unknown function (DUF1731)
PF00543	0.943728079435463	Nitrogen regulatory protein P-II
PF03649	0.943728079435463	Uncharacterised protein family (UPF0014)
PF04107	0.943728079435463	Glutamate-cysteine ligase family 2(GCS2)
PF08186	0.943728079435463	Wound-inducible basic protein family
PF14829	0.943728079435463	Glycerol-3-phosphate acyltransferase N-terminal
PF16321	0.943728079435463	Sigma 54 modulation/S30EA ribosomal protein C terminus
PF09103	0.943741146532685	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1
PF01418	0.943762549247769	Helix-turn-helix domain, rpiR family
PF06039	0.943762549247769	Malate:quinone oxidoreductase (Mqo)
PF16912	0.943762549247769	Glucose dehydrogenase C-terminus
PF07498	0.943908103217802	Rho termination factor, N-terminal domain
PF13672	0.944050700251633	Protein phosphatase 2C
PF04063	0.944124939816779	Domain of unknown function (DUF383)
PF02421	0.944139312345372	Ferrous iron transport protein B
PF03118	0.944139312345372	Bacterial RNA polymerase, alpha chain C terminal domain
PF07137	0.944139312345372	VDE lipocalin domain
PF09585	0.944139312345372	Conserved hypothetical protein (Lin0512_fam)
PF12527	0.944139312345372	Protein of unknown function (DUF3727)
PF12600	0.944139312345372	Protein of unknown function (DUF3769)
PF13459	0.944139312345372	4Fe-4S single cluster domain
PF15704	0.944139312345372	Mitochondrial ATP synthase subunit
PF16582	0.944139312345372	Middle domain of thiamine pyrophosphate
PF04727	0.944158326306578	ELMO/CED-12 family
PF06772	0.94418338739644	Bacterial low temperature requirement A protein (LtrA)
PF13662	0.944255417568879	Toprim domain
PF13740	0.944284199631272	ACT domain
PF12138	0.94428454560721	Spherulation-specific family 4
PF11544	0.944311473302939	Spindle pole body component Spc42p
PF12588	0.944376653861503	Phophatidylserine decarboxylase
PF14895	0.94438430205036	Protein phosphatase 1 inhibitor
PF14377	0.944541198577632	Domain of unknown function (DUF4414)
PF06813	0.944559110590402	Nodulin-like
PF13579	0.944609535717629	Glycosyl transferase 4-like domain
PF03468	0.944619315042316	XS domain
PF16486	0.944645537789007	N-terminal domain of argonaute
PF15927	0.944713561451207	Cancer susceptibility candidate 1 N-terminus
PF02129	0.944730970795848	X-Pro dipeptidyl-peptidase (S15 family)
PF16573	0.944731199136326	N-terminal beta-sandwich domain of polyadenylation factor
PF03223	0.944802792258277	V-ATPase subunit C
PF06741	0.944889931788433	LsmAD domain
PF12597	0.944906608850063	Protein of unknown function (DUF3767)
PF01233	0.944976855587511	Myristoyl-CoA:protein N-myristoyltransferase, N-terminal domain
PF16483	0.944997201543	Beta-1,3-glucanase
PF00882	0.945007821336714	Zinc dependent phospholipase C
PF03436	0.945012961233185	Domain of unknown function (DUF281)
PF07149	0.945012961233185	Pes-10
PF03060	0.94501676052092	Nitronate monooxygenase
PF07217	0.945049712472869	Heterokaryon incompatibility protein Het-C
PF08318	0.9450683023256	COG4 transport protein
PF01476	0.94506831556211	LysM domain
PF09507	0.945080169949933	DNA polymerase subunit Cdc27
PF05163	0.945121579482928	DinB family
PF10244	0.94513248491201	Mitochondrial ribosomal subunit
PF08964	0.945141782156667	Beta/Gamma crystallin
PF06516	0.945149001173228	Purine nucleoside permease (NUP)
PF08193	0.945149001173228	INO80 complex subunit Ies4
PF08611	0.945149001173228	Fungal protein of unknown function (DUF1774)
PF09427	0.945149001173228	Domain of unknown function (DUF2014)
PF09441	0.945149001173228	ARS binding protein 2
PF10446	0.945149001173228	Protein of unknown function (DUF2457)
PF11160	0.945149001173228	Protein of unknown function (DUF2945)
PF11500	0.945149001173228	Spindle pole body formation-associated protein
PF11720	0.945149001173228	Peptidase inhibitor I78 family
PF11786	0.945149001173228	Aft1 HRA domain
PF12720	0.945149001173228	Protein of unknown function (DUF3807)
PF13093	0.945149001173228	Kinetochore complex Fta4 of Sim4 subunit, or CENP-50
PF14197	0.945149001173228	Centrosome localisation domain of PPC89
PF14618	0.945149001173228	Domain of unknown function (DUF4452)
PF15406	0.945149001173228	Pleckstrin homology domain
PF01634	0.945177998401315	ATP phosphoribosyltransferase
PF16320	0.945191389288021	Ribosomal protein L7/L12 dimerisation domain
PF08508	0.945202638665988	Fungal domain of unknown function (DUF1746)
PF08567	0.945231295512755	TFIIH p62 subunit, N-terminal domain
PF14570	0.945265366188433	RING/Ubox like zinc-binding domain
PF01234	0.945303190827228	NNMT/PNMT/TEMT family
PF02163	0.945322787180004	Peptidase family M50
PF14494	0.945324532442624	Domain of unknown function (DUF4436)
PF12749	0.945373026612149	Eukaryotic metallothionein
PF12022	0.94542807480833	Domain of unknown function (DUF3510)
PF12934	0.945468033298975	FTO C-terminal domain
PF12843	0.945547664597475	Putative quorum-sensing-regulated virulence factor
PF14700	0.945578581349937	DNA-directed RNA polymerase N-terminal
PF11066	0.945615102051372	Protein of unknown function (DUF2867)
PF01213	0.945672854280523	Adenylate cyclase associated (CAP) N terminal
PF10198	0.945741318067746	Histone acetyltransferases subunit 3
PF06087	0.945765319091288	Tyrosyl-DNA phosphodiesterase
PF06350	0.945788971325195	Hormone-sensitive lipase (HSL) N-terminus
PF08066	0.945848874141762	PMC2NT (NUC016) domain
PF17147	0.945888036265692	Pyruvate:ferredoxin oxidoreductase core domain II
PF04468	0.94593889381727	PSP1 C-terminal conserved region
PF02958	0.945986106917313	Ecdysteroid kinase
PF12017	0.946008290851039	Transposase protein
PF05207	0.946026823614822	CSL zinc finger
PF00472	0.946062926655353	RF-1 domain
PF03900	0.946091735961667	Porphobilinogen deaminase, C-terminal domain
PF15294	0.946170051897296	Leucine zipper
PF09764	0.946273923423194	N-terminal glutamine amidase
PF11560	0.946277208668782	Lamina-associated polypeptide 2 alpha
PF08692	0.94629889491546	Mitochondrial protein Pet20
PF00545	0.946322580418196	ribonuclease
PF06314	0.946322580418196	Acetoacetate decarboxylase (ADC)
PF11338	0.946322580418196	Protein of unknown function (DUF3140)
PF13455	0.946322580418196	Meiotically up-regulated gene 113
PF13468	0.946322580418196	Glyoxalase-like domain
PF14040	0.946322580418196	Deoxyribonuclease NucA/NucB
PF13933	0.946340262742226	Putative peptidase family
PF09454	0.946372774110008	Vps23 core domain
PF02464	0.946400315561705	Competence-damaged protein
PF07086	0.946428910428108	Jagunal, ER re-organisation during oogenesis
PF12726	0.946548511352702	SEN1 N terminal
PF01270	0.946562116736167	Glycosyl hydrolases family 8
PF02128	0.946562116736167	Fungalysin metallopeptidase (M36)
PF03313	0.946562116736167	Serine dehydratase alpha chain
PF03315	0.946562116736167	Serine dehydratase beta chain
PF03891	0.946562116736167	Domain of unknown function (DUF333)
PF04940	0.946562116736167	Sensors of blue-light using FAD
PF05722	0.946562116736167	Ustilago B locus mating-type protein
PF07504	0.946562116736167	Fungalysin/Thermolysin Propeptide Motif
PF08532	0.946562116736167	Beta-galactosidase trimerisation domain
PF09154	0.946562116736167	Domain of unknown function (DUF1939)
PF10979	0.946562116736167	Protein of unknown function (DUF2786)
PF13444	0.946562116736167	Acetyltransferase (GNAT) domain
PF14328	0.946562116736167	Domain of unknown function (DUF4385)
PF14832	0.946562116736167	Putative oxalocrotonate tautomerase enzyme
PF17445	0.946562116736167	Mating factor A1
PF03572	0.946571324032214	Peptidase family S41
PF16073	0.946572790010975	Starter unit:ACP transacylase in aflatoxin biosynthesis
PF00614	0.946609227652033	Phospholipase D Active site motif
PF01326	0.946621837594312	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
PF09755	0.946629464329375	Uncharacterized conserved protein H4 (DUF2046)
PF11397	0.946635922902856	Glycosyltransferase (GlcNAc)
PF05334	0.946649480497576	Protein of unknown function (DUF719)
PF02901	0.946697765852147	Pyruvate formate lyase-like
PF14634	0.946725977248446	zinc-RING finger domain
PF05362	0.946759407807809	Lon protease (S16) C-terminal proteolytic domain
PF14009	0.946784532707182	Domain of unknown function (DUF4228)
PF08029	0.946806315999817	HisG, C-terminal domain
PF04339	0.946809218424131	Peptidogalycan biosysnthesis/recognition
PF00725	0.946877715279825	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF00986	0.946881600688221	DNA gyrase B subunit, carboxyl terminus
PF05406	0.946942131089445	WGR domain
PF12340	0.946991016185597	Protein of unknown function (DUF3638)
PF14943	0.947018159754433	Mitochondrial ribosome subunit S26
PF06241	0.947037196541723	Castor and Pollux, part of voltage-gated ion channel
PF00100	0.947041506849433	Zona pellucida-like domain
PF01458	0.947136278183791	Uncharacterized protein family (UPF0051)
PF02427	0.947136278183791	Photosystem I reaction centre subunit IV / PsaE
PF02531	0.947136278183791	PsaD
PF02590	0.947136278183791	Predicted SPOUT methyltransferase
PF03244	0.947136278183791	Photosystem I reaction centre subunit VI
PF03618	0.947136278183791	Kinase/pyrophosphorylase
PF02931	0.947332248613101	Neurotransmitter-gated ion-channel ligand binding domain
PF01715	0.947382440731955	IPP transferase
PF01783	0.947443119891261	Ribosomal L32p protein family
PF16187	0.947536549545009	Middle or third domain of peptidase_M16
PF15165	0.947597477888564	Meiotic recombination protein REC114-like
PF01730	0.947629324990801	UreF
PF04430	0.947661169757126	Protein of unknown function (DUF498/DUF598)
PF12657	0.947791519251058	Transcription factor IIIC subunit delta N-term
PF01497	0.947818611186837	Periplasmic binding protein
PF08492	0.947833269579533	SRP72 RNA-binding domain
PF07976	0.94790431049068	Phenol hydroxylase, C-terminal dimerisation domain
PF14295	0.94794398694846	PAN domain
PF04444	0.947945729835442	Catechol dioxygenase N terminus
PF16725	0.947961344560998	Nucleolin binding domain
PF14768	0.947965573366347	Replication protein A interacting C-terminal
PF06887	0.948033881953798	Protein of unknown function (DUF1265)
PF14781	0.948042372334012	Ciliary BBSome complex subunit 2, N-terminal
PF02676	0.948079202114919	Methyltransferase TYW3
PF14214	0.948231905944767	Helitron helicase-like domain at N-terminus
PF03124	0.948247434034298	EXS family
PF10042	0.948315258449215	Uncharacterized conserved protein (DUF2278)
PF06500	0.948421749256469	Alpha/beta hydrolase of unknown function (DUF1100)
PF16862	0.948421749256469	Glycosyl hydrolase family 79 C-terminal beta domain
PF09692	0.948458959507271	Argonaute siRNA chaperone (ARC) complex subunit Arb1
PF14817	0.948482544427128	HAUS augmin-like complex subunit 5
PF07808	0.948511866491179	RED-like protein N-terminal region
PF05198	0.948525631966467	Translation initiation factor IF-3, N-terminal domain
PF06218	0.948535975616119	Nitrogen permease regulator 2
PF11965	0.948550420585484	Domain of unknown function (DUF3479)
PF13368	0.948550420585484	Topoisomerase C-terminal repeat
PF04987	0.948550756798884	Phosphatidylinositolglycan class N (PIG-N)
PF10235	0.948597133413464	Microtubule-associated protein CRIPT
PF10458	0.948673137012386	Valyl tRNA synthetase tRNA binding arm
PF06479	0.948692970612762	Ribonuclease 2-5A
PF08320	0.948787103389667	PIG-X / PBN1
PF10211	0.948787386862222	Axonemal dynein light chain
PF08601	0.948792480661888	Transcription factor PAP1
PF01467	0.948846031632804	Cytidylyltransferase-like
PF15104	0.948853917594075	Domain of unknown function (DUF4558)
PF09447	0.948915016481789	Cnl2/NKP2 family protein
PF04248	0.94892053104289	Domain of unknown function (DUF427)
PF08549	0.948956971183217	Fungal domain of unknown function (DUF1750)
PF05478	0.948972442083927	Prominin
PF13896	0.949029007247581	Glycosyl-transferase for dystroglycan
PF01079	0.949040022567067	Hint module
PF15478	0.949071943851024	Family of unknown function with LKAAEAR motif
PF04729	0.949106421186488	ASF1 like histone chaperone
PF00148	0.949112678869397	Nitrogenase component 1 type Oxidoreductase
PF03457	0.949164977278324	Helicase associated domain
PF11699	0.949175239697492	Mif2/CENP-C like
PF05983	0.949230828955537	MED7 protein
PF04455	0.94923694105977	LOR/SDH bifunctional enzyme conserved region
PF14838	0.949275502308119	Integrator complex subunit 5 C-terminus
PF02709	0.949302292026627	N-terminal domain of galactosyltransferase
PF04782	0.949305931089386	Protein of unknown function (DUF632)
PF04783	0.949305931089386	Protein of unknown function (DUF630)
PF12428	0.949305931089386	Protein of unknown function (DUF3675)
PF07662	0.949375042070382	Na+ dependent nucleoside transporter C-terminus
PF16974	0.949407340149164	High-affinity nitrate transporter accessory
PF15320	0.949461779067006	mRNA cap methylation, RNMT-activating mini protein
PF10155	0.949465109221224	Uncharacterized conserved protein (DUF2363)
PF07258	0.949539999513284	COMM domain
PF15305	0.949601662020592	Intraflagellar transport protein 43
PF14360	0.949684150336985	PAP2 superfamily C-terminal
PF08530	0.949687559305016	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
PF05191	0.949698128784865	Adenylate kinase, active site lid
PF03836	0.949718004615684	RasGAP C-terminus
PF02790	0.949777649100502	Cytochrome C oxidase subunit II, transmembrane domain
PF15950	0.949866922026821	Putative sperm flagellar membrane protein
PF13414	0.949876866567373	TPR repeat
PF16521	0.949990689583064	Myosin VI cargo binding domain
PF01774	0.950047699777832	UreD urease accessory protein
PF04937	0.950070953478595	Protein of unknown function (DUF 659)
PF04500	0.950082804830854	FLYWCH zinc finger domain
PF15717	0.950097771821546	Pericentriolar material 1 C terminus
PF14291	0.950158970401579	Domain of unknown function (DUF4371)
PF07460	0.950171336693689	NUMOD3 motif (2 copies)
PF15253	0.950242043261309	SCL-interrupting locus protein N-terminus
PF00415	0.95028776059258	Regulator of chromosome condensation (RCC1) repeat
PF00306	0.950326211965167	ATP synthase alpha/beta chain, C terminal domain
PF03636	0.950345824199681	Glycosyl hydrolase family 65, N-terminal domain
PF03902	0.950345824199681	Gal4-like dimerisation domain
PF08605	0.950345824199681	Fungal Rad9-like Rad53-binding
PF10806	0.950345824199681	SAM35, subunit of SAM coomplex
PF12015	0.950345824199681	Domain of unknown function (DUF3507)
PF15407	0.950345824199681	Sporulation protein family 7
PF17112	0.950345824199681	Mitochondrial import receptor subunit Tom6, fungal
PF02364	0.950401064533066	1,3-beta-glucan synthase component
PF05839	0.950516330562478	Apc13p protein
PF11496	0.950516747149948	Class II histone deacetylase complex subunits 2 and 3
PF12416	0.950617270567422	Cep120 protein
PF02900	0.950638455602722	Catalytic LigB subunit of aromatic ring-opening dioxygenase
PF11204	0.950702197455958	Protein of unknown function (DUF2985)
PF13231	0.950784889125616	Dolichyl-phosphate-mannose-protein mannosyltransferase
PF01262	0.950881648313807	Alanine dehydrogenase/PNT, C-terminal domain
PF11905	0.950892302960145	Domain of unknown function (DUF3425)
PF02263	0.950898870128337	Guanylate-binding protein, N-terminal domain
