ann_term	cv	annotation
PF14161	1.52504426165276	Centrosome-associated N terminus
PF14186	1.23197374588791	Cytoskeletal adhesion
PF14196	4.74224513167433	L-2-amino-thiazoline-4-carboxylic acid hydrolase
PF14197	3.82777374616785	Centrosome localisation domain of PPC89
PF14200	3.16349201924549	Ricin-type beta-trefoil lectin domain-like
PF14204	0.422245638531485	Ribosomal L18 C-terminal region
PF14214	2.10091824016034	Helitron helicase-like domain at N-terminus
PF14215	2.96550283744621	bHLH-MYC and R2R3-MYB transcription factors N-terminal
PF14216	3.46979915453899	Domain of unknown function (DUF4326)
PF14222	0.779710766076948	Cell morphogenesis N-terminal
PF14223	2.86666313601302	gag-polypeptide of LTR copia-type
PF14225	0.745195387571481	Cell morphogenesis C-terminal
PF14226	2.22896581586647	non-haem dioxygenase in morphine synthesis N-terminal
PF14228	0.798123737858249	Cell morphogenesis central region
PF14234	2.38646979767985	Domain of unknown function (DUF4336)
PF14237	0.943268646362363	GYF domain 2
PF14240	3.64539283053128	YHYH protein
PF14244	5.46773156211734	gag-polypeptide of LTR copia-type
PF14249	2.38646979767985	Tocopherol cyclase
PF14251	6.78232998312527	Domain of unknown function (DUF4346)
PF14252	1.77520359325392	Domain of unknown function (DUF4347)
PF14257	4.74224513167433	Domain of unknown function (DUF4349)
PF14260	0.287579719927599	C4-type zinc-finger of DNA polymerase delta
PF14269	6.78232998312527	Arylsulfotransferase (ASST)
PF14273	4.07567308687916	Domain of unknown function (DUF4360)
PF14279	2.20353251747179	HNH endonuclease
PF14280	6.78232998312527	Domain of unknown function (DUF4365)
PF14288	1.56484468328652	1,3-beta-glucan synthase subunit FKS1, domain-1
PF14290	3.08768308737677	Domain of unknown function (DUF4370)
PF14291	4.92298768443075	Domain of unknown function (DUF4371)
PF14295	2.5092790989709	PAN domain
PF14299	2.97561520148374	Phloem protein 2
PF14303	3.65242975248565	No apical meristem-associated C-terminal domain
PF14304	0.568991122700624	Transcription termination and cleavage factor C-terminal
PF14306	0.425539657479965	PUA-like domain
PF14307	6.78232998312527	Glycosyltransferase WbsX
PF14308	1.79158526946885	X-domain of DnaJ-containing
PF14309	2.69551067105619	Domain of unknown function (DUF4378)
PF14310	1.62048920704246	Fibronectin type III-like domain
PF14312	2.88288309909422	FG-GAP repeat
PF14323	6.78232998312527	GxGYxYP putative glycoside hydrolase C-terminal domain
PF14324	1.05923082182527	PINIT domain
PF14325	6.78232998312527	Domain of unknown function (DUF4383)
PF14326	6.78232998312527	Domain of unknown function (DUF4384)
PF14327	0.541143369916329	Hinge domain of cleavage stimulation factor subunit 2
PF14328	6.78232998312527	Domain of unknown function (DUF4385)
PF14329	4.74224513167433	Domain of unknown function (DUF4386)
PF14336	1.48758417128802	Domain of unknown function (DUF4392)
PF14340	5.01011322904994	Domain of unknown function (DUF4395)
PF14342	6.78232998312527	Domain of unknown function (DUF4396)
PF14344	6.78232998312527	Domain of unknown function (DUF4397)
PF14347	3.82777374616785	Domain of unknown function (DUF4399)
PF14360	0.740536997247421	PAP2 superfamily C-terminal
PF14363	2.90368150319538	Domain associated at C-terminal with AAA
PF14364	3.01834340050463	Domain of unknown function (DUF4408)
PF14365	3.41357466567981	Neprosin activation peptide
PF14368	2.91637261413356	Probable lipid transfer
PF14369	1.92281448902453	zinc-ribbon
PF14370	0.573629899070296	C-terminal topoisomerase domain
PF14372	3.4421242295214	Domain of unknown function (DUF4413)
PF14374	0.413607885569943	60S ribosomal protein L4 C-terminal domain
PF14377	0.488762609953839	Ubiquitin binding region
PF14378	2.34136400133497	PAP2 superfamily
PF14379	2.8035251178507	MYB-CC type transfactor, LHEQLE motif
PF14380	3.02118987564592	Wall-associated receptor kinase C-terminal
PF14381	1.99383841066021	Ethylene-responsive protein kinase Le-CTR1
PF14382	0.381582316838691	Exosome complex exonuclease RRP4 N-terminal region
PF14383	2.906157917537	DUF761-associated sequence motif
PF14388	3.75117722719803	Domain of unknown function (DUF4419)
PF14389	2.91595124911019	Leucine-zipper of ternary complex factor MIP1
PF14392	2.83553212364847	Zinc knuckle
PF14396	1.61086057586366	Cystic fibrosis TM conductance regulator (CFTR), regulator domain
PF14397	3.82777374616785	Sugar-transfer associated ATP-grasp
PF14413	0.742030147789237	Thg1 C terminal domain
PF14416	2.91772365763993	PMR5 N terminal Domain
PF14418	4.1486002884999	OST-HTH Associated domain
PF14420	4.46288708249616	Clr5 domain
PF14421	2.89520676674779	A distinct subfamily of CDD/CDA-like deaminases
PF14429	0.945545561329669	C2 domain in Dock180 and Zizimin proteins
PF14432	3.0217240722418	DYW family of nucleic acid deaminases
PF14437	1.51130002904049	MafB19-like deaminase
PF14438	0.60755875873256	Ataxin 2 SM domain
PF14439	6.78232998312527	Bd3614-like deaminase
PF14441	4.84038565956612	OTT_1508-like deaminase
PF14443	1.06850037173402	DBC1
PF14444	1.59142994288644	S1-like
PF14445	6.78232998312527	Prokaryotic RING finger family 2
PF14447	1.11455141854434	Prokaryotic RING finger family 4
PF14465	1.15277443105271	NFRKB Winged Helix-like
PF14467	6.78232998312527	Domain of unknown function (DUF4426)
PF14469	1.04895597713884	28 kDa A-kinase anchor
PF14470	6.78232998312527	Bacterial PH domain
PF14473	1.41782625611074	RD3 protein
PF14474	3.27617663341483	RTC4-like domain
PF14475	2.89520676674779	Sec1-binding region of Mso1
PF14476	4.60814094434653	Petal formation-expressed
PF14477	6.78232998312527	Membrane-polarising domain of Mso1
PF14478	1.64013977438881	Domain of unknown function (DUF4430)
PF14479	4.84038565956612	Prion-inhibition and propagation
PF14484	5.48190559759805	Fish-specific NACHT associated domain
PF14490	6.78232998312527	Helix-hairpin-helix containing domain
PF14492	0.307034629915314	Elongation Factor G, domain II
PF14493	1.32721261798302	Helix-turn-helix domain
PF14494	3.5113767675715	Domain of unknown function (DUF4436)
PF14497	0.89974343883884	Glutathione S-transferase, C-terminal domain
PF14498	3.16349201924549	Glycosyl hydrolase family 65, N-terminal domain
PF14500	0.312016822229984	Dos2-interacting transcription regulator of RNA-Pol-II
PF14510	2.27070121921666	ABC-transporter N-terminal
PF14513	1.27280219848437	Diacylglycerol kinase N-terminus
PF14516	3.48482424233992	AAA-like domain
PF14517	5.73918736450887	Tachylectin
PF14518	4.74224513167433	Iron-containing redox enzyme
PF14519	3.82777374616785	Macro-like domain
PF14520	0.663845884241735	Helix-hairpin-helix domain
PF14521	5.94143144695694	Lysine-specific metallo-endopeptidase
PF14523	0.425294619403895	Syntaxin-like protein
PF14524	6.78232998312527	Wzt C-terminal domain
PF14526	5.01011322904994	Integron-associated effector binding protein
PF14529	3.35221066540737	Endonuclease-reverse transcriptase
PF14533	0.695345094968961	Ubiquitin-specific protease C-terminal
PF14534	3.60205364039576	Domain of unknown function (DUF4440)
PF14535	6.78232998312527	AMP-binding enzyme C-terminal domain
PF14538	0.39100047367374	Raptor N-terminal CASPase like domain
PF14539	3.46979915453899	Domain of unknown function (DUF4442)
PF14541	2.8229669663174	Xylanase inhibitor C-terminal
PF14542	0.819206200922976	GCN5-related N-acetyl-transferase
PF14543	2.83905850335712	Xylanase inhibitor N-terminal
PF14545	1.26100097414321	Dof, BCAP, and BANK (DBB) motif,
PF14547	3.06152726898684	Hydrophobic seed protein
PF14551	0.15278119386734	MCM N-terminal domain
PF14554	1.8401388836474	VEGF heparin-binding domain
PF14555	0.5095166373761	UBA-like domain
PF14558	2.92873184224295	ML-like domain
PF14559	0.540602503363266	Tetratricopeptide repeat
PF14560	1.67354949608455	Ubiquitin-like domain
PF14561	5.01011322904994	Tetratricopeptide repeat
PF14564	5.32603667530244	Membrane binding
PF14565	2.00742423670626	Interleukin 22 IL-10-related T-cell-derived-inducible factor
PF14566	0.899171635245257	Inositol hexakisphosphate
PF14568	4.74224513167433	SMI1-KNR4 cell-wall
PF14569	2.92118697336089	Zinc-binding RING-finger
PF14570	1.27852435976818	RING/Ubox like zinc-binding domain
PF14571	2.9008211858851	Stress-induced protein Di19, C-terminal
PF14572	0.448011599870152	Phosphoribosyl synthetase-associated domain
PF14575	1.48636940816395	Ephrin type-A receptor 2 transmembrane domain
PF14576	5.56353205157379	Sieve element occlusion N-terminus
PF14577	5.62786963838597	Sieve element occlusion C-terminus
PF14578	3.27617663341483	Elongation factor Tu domain 4
PF14580	0.653514391445427	Leucine-rich repeat
PF14586	4.12049417208934	Class I Histocompatibility antigen, NKG2D ligand, domains 1 and 2
PF14587	3.55125890948676	O-Glycosyl hydrolase family 30
PF14588	2.97433004756103	YjgF/chorismate_mutase-like, putative endoribonuclease
PF14593	0.668289015852673	PH domain
PF14596	2.38646979767985	STAT6 C-terminal
PF14598	1.08591102551253	PAS domain
PF14599	1.29386014471197	Zinc-ribbon
PF14602	1.83015253512904	Hexapeptide repeat of succinyl-transferase
PF14603	1.68181504876715	Helically-extended SH3 domain
PF14604	1.03270497715574	Variant SH3 domain
PF14605	2.54758784211276	Nup53/35/40-type RNA recognition motif
PF14608	0.6974874874862	RNA-binding, Nab2-type zinc finger
PF14609	6.78232998312527	gamma-Tubulin ring complex non-core subunit mod21
PF14610	3.46979915453899	Protein of unknown function (DUF4448)
PF14611	3.27617663341483	Mitochondrial inner-membrane-bound regulator
PF14612	4.07567308687916	IEC3 subunit of the Ino80 complex, chromatin re-modelling
PF14613	3.07036813653138	Protein of unknown function (DUF4449)
PF14615	1.77520359325392	Ribosome-assembly protein 3
PF14616	3.6975968171533	Domain of unknown function (DUF4451)
PF14617	0.587758574230972	U3-containing 90S pre-ribosomal complex subunit
PF14618	3.82777374616785	Domain of unknown function (DUF4452)
PF14619	0.565780567803012	Snf2-ATP coupling, chromatin remodelling complex
PF14621	2.38646979767985	RFX5 DNA-binding domain
PF14622	0.780995573814425	Ribonuclease-III-like
PF14623	6.78232998312527	Hint-domain
PF14624	3.04776785350999	VWA / Hh  protein intein-like
PF14625	4.55716777815902	Lustrin, cysteine-rich repeated domain
PF14626	5.32603667530244	Zc3h12a-like Ribonuclease NYN domain
PF14629	0.215556596894288	Origin recognition complex (ORC) subunit 4 C-terminus
PF14630	0.365046969732118	Origin recognition complex (ORC) subunit 5 C-terminus
PF14631	0.809410890847954	Fanconi anaemia protein FancD2 nuclease
PF14632	0.589752453241402	Acidic N-terminal SPT6
PF14633	0.479425472513651	SH2 domain
PF14634	1.11282066094771	zinc-RING finger domain
PF14635	0.819206200922976	Helix-hairpin-helix motif
PF14636	1.20525166622883	Folliculin-interacting protein N-terminus
PF14637	0.965199319347854	Folliculin-interacting protein middle domain
PF14638	0.965199319347854	Folliculin-interacting protein C-terminus
PF14639	1.09686338352669	Holliday-junction resolvase-like of SPT6
PF14640	1.03327359445002	Transmembrane protein 223
PF14641	0.761588117623529	Helix-turn-helix DNA-binding domain of SPT6
PF14642	3.33746869918021	FAM47 family
PF14643	1.17276292381578	Domain of unknown function (DUF4455)
PF14644	1.09712432672746	Domain of unknown function (DUF4456)
PF14645	1.1734013585723	Chibby family
PF14646	1.49471213223954	MYCBP-associated protein family
PF14647	0.826034704678522	FAM91 N-terminus
PF14648	1.04444969791166	FAM91 C-terminus
PF14649	0.864943779714691	Spatacsin C-terminus
PF14650	2.54248034415601	FAM75 family
PF14651	1.78861802679209	Lipocalin / cytosolic fatty-acid binding protein family
PF14652	1.110851670391	Domain of unknown function (DUF4457)
PF14653	3.1351331437532	Insulin growth factor-like family
PF14654	2.55432068930537	Mucin, catalytic, TM and cytoplasmic tail region
PF14655	0.694614201473659	Rab3 GTPase-activating protein regulatory subunit N-terminus
PF14656	0.895423058148775	Rab3 GTPase-activating protein regulatory subunit C-terminus
PF14658	1.52204920865157	EF-hand domain
PF14661	0.887810074904329	HAUS augmin-like complex subunit 6 N-terminus
PF14662	1.70185084431518	Coiled-coil region of CCDC155 or KASH
PF14663	0.495284211776083	Rapamycin-insensitive companion of mTOR RasGEF_N domain
PF14664	0.69545289496074	Rapamycin-insensitive companion of mTOR, N-term
PF14665	1.67819144635296	Rapamycin-insensitive companion of mTOR, phosphorylation-site
PF14666	0.540830705311548	Rapamycin-insensitive companion of mTOR, middle domain
PF14667	4.07567308687916	Polysaccharide biosynthesis C-terminal domain
PF14668	0.495284211776083	Rapamycin-insensitive companion of mTOR, domain 5
PF14669	1.61086057586366	Putative aspartate racemase
PF14670	1.46467488621255	Coagulation Factor Xa inhibitory site
PF14671	0.77771735910769	Dual specificity protein phosphatase, N-terminal half
PF14672	2.89340660557148	Late cornified envelope
PF14674	1.70185084431518	FANCI solenoid 1 cap
PF14675	0.70826978654675	FANCI solenoid 1
PF14676	0.769498058735389	FANCI solenoid 2
PF14677	1.09544511501033	FANCI solenoid 3
PF14678	0.70826978654675	FANCI solenoid 4
PF14679	0.868431252032176	FANCI helical domain 1
PF14680	0.819206200922976	FANCI helical domain 2
PF14681	0.639713552575594	Uracil phosphoribosyltransferase
PF14683	2.0990176168837	Polysaccharide lyase family 4, domain III
PF14684	6.78232998312527	Tricorn protease C1 domain
PF14685	6.78232998312527	Tricorn protease PDZ domain
PF14686	2.10136190226559	Polysaccharide lyase family 4, domain II
PF14687	0.923013110664661	Domain of unknown function (DUF4460)
PF14688	0.941311719621887	Domain of unknown function (DUF4461)
PF14691	0.424136373544784	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
PF14693	1.94318391276298	Ribosomal protein TL5, C-terminal domain
PF14694	0.806026682154927	Lines N-terminus
PF14695	0.886749562348235	Lines C-terminus
PF14696	4.74224513167433	Hydroxyphenylpyruvate dioxygenase, HPPD, N-terminal
PF14697	0.947128372605853	4Fe-4S dicluster domain
PF14698	0.415983756206367	Argininosuccinate lyase C-terminal
PF14699	0.921057158202197	N-terminal domain from the human glycogen debranching enzyme
PF14700	0.545444318781744	DNA-directed RNA polymerase N-terminal
PF14701	0.887810074904329	Glycogen debranching enzyme, glucanotransferase domain
PF14702	0.952062818889127	Central domain of human glycogen debranching enzyme
PF14703	0.793305904051438	Cytosolic domain of 10TM putative phosphate transporter
PF14704	2.5386915229161	Dermatopontin
PF14705	0.84872974201547	Costars
PF14707	1.37210300876671	C-terminal region of aryl-sulfatase
PF14709	1.08536861483082	double strand RNA binding domain from DEAD END PROTEIN 1
PF14712	0.583288640023218	Snapin/Pallidin
PF14713	1.06850037173402	Domain of unknown function (DUF4464)
PF14714	1.58001502140835	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal
PF14715	6.78232998312527	N-terminal domain of cytochrome oxidase-cbb3, FixP
PF14716	0.906568819122993	Helix-hairpin-helix domain
PF14719	1.24263828094895	Phosphotyrosine interaction domain (PTB/PID)
PF14721	0.826034704678522	Apoptosis-inducing factor, mitochondrion-associated, C-term
PF14722	1.46856163535833	Ki-ras-induced actin-interacting protein-IP3R-interacting domain
PF14723	1.61086057586366	Sperm-specific antigen 2 C-terminus
PF14724	1.03639015685799	Mitochondrial-associated sphingomyelin phosphodiesterase
PF14726	1.05600734616361	Rotatin, an armadillo repeat protein, centriole functioning
PF14727	0.75776727844723	PTHB1 N-terminus
PF14728	0.889891409968852	PTHB1 C-terminus
PF14732	0.312016822229984	Ubiquitin/SUMO-activating enzyme ubiquitin-like domain
PF14735	0.774101877323066	HAUS augmin-like complex subunit 4
PF14736	0.839717045529795	Protein N-terminal asparagine amidohydrolase
PF14737	2.67586415092178	Domain of unknown function (DUF4470)
PF14738	1.07969929466191	Cilia- and flagella-associated protein 91
PF14739	1.2819659254102	Domain of unknown function (DUF4472)
PF14740	0.952062818889127	Domain of unknown function (DUF4471)
PF14743	2.55432068930537	DNA ligase OB-like domain
PF14744	0.630904760107681	WASH complex subunit 7
PF14745	0.789655339724589	WASH complex subunit 7, N-terminal
PF14746	0.689065883194938	WASH complex subunit 7, C-terminal
PF14747	5.04471851314465	Domain of unknown function (DUF4473)
PF14748	0.516397779494322	Pyrroline-5-carboxylate reductase dimerisation
PF14749	0.860022282975743	Acyl-coenzyme A oxidase N-terminal
PF14750	1.85447019059001	Integrator complex subunit 2
PF14752	1.69173883212927	Retinol binding protein receptor
PF14753	1.13529242439509	Protein FAM221A/B
PF14759	1.26714428694699	Reductase C-terminal
PF14761	1.07685137734457	Hermansky-Pudlak syndrome 3
PF14762	1.27152665931607	Hermansky-Pudlak syndrome 3, middle region
PF14763	1.42626162474569	Hermansky-Pudlak syndrome 3, C-terminal
PF14764	1.00455849893263	AP-5 complex subunit, vesicle trafficking
PF14765	2.1608220702661	Polyketide synthase dehydratase
PF14766	0.848140061420287	Replication protein A interacting N-terminal
PF14767	1.15277443105271	Replication protein A interacting middle
PF14768	0.634581438976592	Replication protein A interacting C-terminal
PF14769	1.01629685136349	Flagellar C1a complex subunit C1a-32
PF14770	0.689721396508385	Transmembrane protein 18
PF14771	1.25668021322262	Domain of unknown function (DUF4476)
PF14772	0.800651708835584	Sperm tail
PF14773	1.5285640112563	Helicase-associated putative binding domain, C-terminal
PF14774	0.997483992982902	FAM177 family
PF14775	0.965199319347854	Sperm tail C-terminal domain
PF14776	1.1734013585723	Cation-channel complex subunit UNC-79
PF14777	1.1959029749198	Cilia BBSome complex subunit 10
PF14778	0.659604467283137	Olfactory receptor 4-like
PF14779	0.812910195007609	Ciliary BBSome complex subunit 1
PF14780	0.630904760107681	Domain of unknown function (DUF4477)
PF14781	0.738366565592718	Ciliary BBSome complex subunit 2, N-terminal
PF14782	0.813491983503066	Ciliary BBSome complex subunit 2, C-terminal
PF14783	0.774101877323066	Ciliary BBSome complex subunit 2, middle region
PF14784	1.07685137734457	C-terminal domain of the ECSIT protein
PF14786	3.27617663341483	Tube Death domain
PF14787	4.40097569927671	GAG-polyprotein viral zinc-finger
PF14788	2.09411874862276	EF hand
PF14791	0.784122271476531	DNA polymerase beta thumb
PF14792	0.781209128319709	DNA polymerase beta palm
PF14796	0.707886710982497	Clathrin-adaptor complex-3 beta-1 subunit C-terminal
PF14797	2.04999247213312	Serine-rich region of AP3B1, clathrin-adaptor complex
PF14798	1.75728804804842	Calcium homeostasis modulator
PF14799	1.38373930287616	FAM195 family
PF14800	1.92064803878506	Domain of unknown function (DUF4481)
PF14802	0.991931841354736	TMEM192 family
PF14803	2.31592565938718	Nudix N-terminal
PF14806	0.283843800661549	Coatomer beta subunit appendage platform
PF14807	1.14431561142419	Adaptin AP4 complex epsilon appendage platform
PF14808	0.864943779714691	TMEM164 family
PF14811	0.785041688184703	Protein of unknown function TPD sequence-motif
PF14813	1.14431561142419	NADH dehydrogenase 1 beta subcomplex subunit 2
PF14815	0.734208757779421	NUDIX domain
PF14816	1.46232470319368	Family of unknown function, FAM178
PF14817	1.08717268382003	HAUS augmin-like complex subunit 5
PF14818	1.62880291775612	Domain of unknown function (DUF4482)
PF14820	3.37437694294612	Small proline-rich 2
PF14821	0.791491100307242	Threonine synthase N terminus
PF14822	1.08800669730852	Vasohibin
PF14823	2.77229087720227	Sirohaem biosynthesis protein C-terminal
PF14824	2.72796220241003	Sirohaem biosynthesis protein central
PF14825	0.988610648114315	Domain of unknown function (DUF4483)
PF14826	0.326053846950333	FACT complex subunit SPT16 N-terminal lobe domain
PF14828	1.11146770683813	Amnionless
PF14829	2.38646979767985	Glycerol-3-phosphate acyltransferase N-terminal
PF14831	3.82777374616785	Domain of unknown function (DUF4484)
PF14832	6.78232998312527	Putative oxalocrotonate tautomerase enzyme
PF14833	0.694314337532598	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
PF14835	1.50643065998184	zf-RING of BARD1-type protein
PF14836	1.41380968122687	Ubiquitin-like domain
PF14837	1.1240908534961	Integrator complex subunit 5 N-terminus
PF14838	0.854118673193068	Integrator complex subunit 5 C-terminus
PF14839	1.28935546845283	DOR family
PF14841	6.78232998312527	FliG middle domain
PF14842	6.78232998312527	FliG N-terminal domain
PF14843	1.35349116382167	Growth factor receptor domain IV
PF14844	0.575089694735337	PH domain associated with Beige/BEACH
PF14845	0.755471896234179	beta-acetyl hexosaminidase like
PF14846	1.03177652020179	Domain of unknown function (DUF4485)
PF14847	2.61052002766016	Ras-binding domain of Byr2
PF14851	1.73060247048153	FAM176 family
PF14852	0.823384134233158	Fis1 N-terminal tetratricopeptide repeat
PF14853	0.485596475596666	Fis1 C-terminal tetratricopeptide repeat
PF14854	1.42626162474569	Leucine rich adaptor protein
PF14856	5.65773076024053	Pathogen effector; putative necrosis-inducing factor
PF14857	1.45347603784603	TMEM151 family
PF14858	1.12988582401437	Domain of unknown function (DUF4486)
PF14861	4.75324970057848	Plant antimicrobial peptide
PF14862	3.82777374616785	Big defensin
PF14863	5.00148738207524	Alkyl sulfatase dimerisation
PF14864	3.27617663341483	Alkyl sulfatase C-terminal
PF14865	6.78232998312527	Macin
PF14868	0.966802647371321	Domain of unknown function (DUF4487)
PF14870	2.61052002766016	Photosynthesis system II assembly factor YCF48
PF14874	1.23360700116371	Flagellar-associated PapD-like
PF14875	1.33168745026262	N-term cysteine-rich ER, FAM69
PF14876	6.78232998312527	Respiratory growth transcriptional regulator
PF14877	4.74224513167433	Mitochondrial translation initiation factor
PF14880	1.00455849893263	Cytochrome oxidase c assembly
PF14881	0.424978566139015	Tubulin domain
PF14884	4.25851845409508	Type I membrane glycoproteins cell-cell fusogen
PF14885	6.78232998312527	Hypothetical glycosyl hydrolase family 15
PF14886	0.913502204108189	FAM183A and FAM183B related
PF14887	1.94864822810519	HMG (high mobility group) box 5
PF14890	6.78232998312527	Intein splicing domain
PF14892	1.25343325481204	Domain of unknown function (DUF4490)
PF14893	1.94216519788474	PNMA
PF14895	1.49471213223954	Protein phosphatase 1 inhibitor
PF14901	1.08624141712791	Cleavage inducing molecular chaperone
PF14904	1.36776777818134	Family of unknown function
PF14906	1.07685137734457	Domain of unknown function (DUF4495)
PF14908	2.71024861052712	CCDC81 eukaryotic HU domain 1
PF14909	1.16859958925202	Spermatogenesis-assoc protein 6
PF14910	1.36260388316034	S-phase genomic integrity recombination mediator, N-terminal
PF14911	1.16806043860474	S-phase genomic integrity recombination mediator, C-terminal
PF14912	1.30024198341967	Testicular haploid expressed repeat
PF14913	1.05600734616361	DPCD protein family
PF14914	2.48228289988505	LRRC37A/B like protein 1 C-terminal domain
PF14915	2.99343785537691	CCDC144C protein coiled-coil region
PF14916	1.27320021609704	Coiled-coil domain of unknown function
PF14917	1.82529100222358	Coiled coil protein 74, C terminal
PF14918	1.32052673190405	MDM2-binding
PF14919	1.5285640112563	MDM2-binding
PF14920	1.36260388316034	MDM2-binding
PF14921	1.31642930349909	Adenomatosis polyposis coli down-regulated 1
PF14922	1.20268218763082	Protein of unknown function
PF14923	1.30887069849786	Coiled-coil protein 142
PF14924	1.73557736700044	Protein of unknown function (DUF4497)
PF14925	1.73745503538941	Domain of unknown function
PF14926	0.926642685541016	Domain of unknown function (DUF4498)
PF14927	1.37690166941161	Neurensin
PF14929	0.810643483377777	TAF RNA Polymerase I subunit A
PF14931	0.876099847018253	Intraflagellar transport complex B, subunit 20
PF14932	0.893428469798709	HAUS augmin-like complex subunit 3
PF14933	1.05183446342783	CEP19-like protein
PF14934	0.998367396141964	Domain of unknown function (DUF4499)
PF14935	0.926642685541016	Transmembrane protein 138
PF14936	1.34130947626232	Tumour protein p53-inducible protein 11
PF14937	1.25059985606908	Domain of unknown function (DUF4500)
PF14938	0.980683796480226	Soluble NSF attachment protein, SNAP
PF14939	1.00455849893263	DDB1-and CUL4-substrate receptor 15, WD repeat
PF14940	1.4806037619836	Transmembrane 219
PF14941	1.30310077328822	Transcriptional regulator, Out at first
PF14942	1.00455849893263	Organelle biogenesis, Muted-like protein
PF14943	1.05600734616361	Mitochondrial ribosome subunit S26
PF14944	1.64013977438881	Tongue Cancer Chemotherapy Resistant Protein 1
PF14945	1.50554530541816	Normal lung function maintenance, Low in Lung Cancer 1 protein
PF14946	1.82529100222358	Domain of unknown function (DUF4501)
PF14948	1.74512007036104	RESP18 domain
PF14949	1.17150671510627	ARF7 effector protein C-terminus
PF14950	1.37127097533328	Domain of unknown function (DUF4502)
PF14951	1.43847285419265	Domain of unknown function (DUF4503)
PF14952	1.37127097533328	Putative treble-clef, zinc-finger, Zn-binding
PF14953	0.886749562348235	Domain of unknown function (DUF4504)
PF14954	1.24471103295325	Limb expression 1
PF14955	1.00455849893263	Mitochondrial ribosome subunit S24
PF14956	0.868431252032176	Domain of unknown function (DUF4505)
PF14957	1.63738786252546	Cdc42 effector
PF14958	0.999131567356817	Domain of unknown function (DUF4506)
PF14959	1.1031460542155	gamma-Secretase-activating protein C-term
PF14960	1.44529889257859	ATP synthase regulation
PF14961	1.35097896923571	Broad-minded protein
PF14962	1.82529100222358	Mitochondria Localisation Sequence
PF14963	1.43847285419265	Calcium signal-modulating cyclophilin ligand
PF14964	0.988610648114315	Domain of unknown function (DUF4507)
PF14965	1.68643095996132	Negative regulator of p53/TP53
PF14966	0.792687669575223	DNA repair REX1-B
PF14967	1.53426957195787	FAM70 protein
PF14968	0.967180252963922	Coiled coil protein 84
PF14969	1.51029524780329	Domain of unknown function (DUF4508)
PF14970	1.15277443105271	Domain of unknown function (DUF4509)
PF14971	1.8034758807717	Domain of unknown function (DUF4510)
PF14972	1.00455849893263	Mitochondrial morphogenesis regulator
PF14973	2.99389887799098	TERF1-interacting nuclear factor 2 N-terminus
PF14974	1.14431561142419	Protein C10
PF14975	1.38443731048635	Domain of unknown function (DUF4512)
PF14976	1.50554530541816	FAM72 protein
PF14977	1.03746711684545	FAM194 protein
PF14978	1.15277443105271	Mitochondrial ribosome protein 63
PF14979	1.85191409056051	Transmembrane 52
PF14980	1.8034758807717	TIP39 peptide
PF14981	2.04999247213312	FAM165 family
PF14982	2.1615990777331	UPF0731 family
PF14983	1.88398055086813	Domain of unknown function (DUF4513)
PF14984	3.07036813653138	CD24 protein
PF14985	2.04999247213312	TM140 protein family
PF14986	2.04999247213312	Domain of unknown function (DUF4514)
PF14987	1.81552888291995	NADH dehydrogenase 1 alpha subcomplex subunit 3
PF14988	1.51807709481261	Domain of unknown function (DUF4515)
PF14989	1.32052673190405	Coiled-coil domain containing 32
PF14990	1.43847285419265	Domain of unknown function (DUF4516)
PF14991	1.61086057586366	Protein melan-A
PF14992	2.44948974278318	TMCO5 family
PF14993	1.91833260932509	Neuropeptide S precursor protein
PF14994	1.8034758807717	Testis-specific gene 13 protein
PF14995	1.03177652020179	Transmembrane protein
PF14996	0.881531341285682	Retinal Maintenance
PF14997	1.45628162552423	CECR6/TMEM121 family
PF14998	1.5163416797918	Transcription Regulator
PF14999	2.04999247213312	Shadow of prion protein, neuroprotective
PF15000	1.17378779077727	Tumour suppressor candidate 2
PF15001	1.20525166622883	AP-5 complex subunit sigma-1
PF15002	1.22222342329299	ERK and JNK pathways, inhibitor
PF15003	1.09712432672746	HAUS augmin-like complex subunit 2
PF15004	1.40486776310982	Myeloma-overexpressed-like
PF15005	2.25797230603092	Izumo sperm-egg fusion, Ig domain-associated
PF15006	1.17378779077727	Domain of unknown function (DUF4517)
PF15007	0.961999889283907	Centrosomal spindle body, CEP44
PF15008	1.25059985606908	Domain of unknown function (DUF4518)
PF15009	1.50643065998184	Transmembrane protein 173
PF15010	1.70757402882873	Putative cell signalling
PF15011	0.830870450013567	Casein Kinase 2 substrate
PF15012	1.88398055086813	Domain of unknown function (DUF4519)
PF15013	1.56872730255906	CCSMST1 family
PF15014	1.81002985169298	Ceroid-lipofuscinosis neuronal protein 5
PF15015	2.04999247213312	Spermatogenesis-associated, N-terminal
PF15016	1.32052673190405	Domain of unknown function (DUF4520)
PF15017	1.55223897286576	Putative WW-binding domain and destruction box
PF15018	1.44464607000251	TRP-interacting helix
PF15019	1.17378779077727	C9orf72-like protein family
PF15020	1.95842931011515	Cation channel sperm-associated protein subunit delta
PF15021	2.04999247213312	Protein of unknown function (DUF4521)
PF15022	2.5497712315683	Protein of unknown function (DUF4522)
