ann_term	generic	annotation
PF16612	0.552552268714767	C-terminal unstructured region of RGS12
PF16613	0.604332186222402	Unstructured region of RGS12
PF16614	1.02998522572772	Unstructured region two on RhoGEF 6 and 7
PF16615	0.999516791467317	Unstructured region one on RhoGEF 6 and 7
PF16616	0.911811913819717	Unstructured region on Polyhomeotic-like protein 1 and 2
PF16617	0.510753918455249	Intersectin and clathrin adaptor AP2 binding region
PF16618	0.883832235376067	Linker region between SH3 and WW domains on ARHGAP12
PF16619	0.591403799536561	Unstructured region C-term to UIM in Ataxin3
PF16620	0.40108548367822	Unstructured linker between I-set domains 2 and 3 on MYLCK
PF16621	0.510753918455249	SH3 terminal domain of 2nd SH3 on Neutrophil cytosol factor 1
PF16622	10.5999042927044	zinc-finger C2H2-type
PF16623	0.559934433704795	Unstructured linker region between on GAS7 protein
PF16624	0.501687972006544	Unstructured region upstream of a zinc-finger
PF16625	0.40108548367822	Unstructured linking region I-set and fnIII on Brother of CDO
PF16626	0.36315844747302	Linking region between Kunitz_BPTI and I-set on papilin
PF16627	0.529332822253614	Unstructured region between BRX_N and BRX domain
PF16628	0.147441956154897	Unstructured region on maltose acetyltransferase
PF16629	0.996854957736222	Armadillo-associated region on APC
PF16630	0.431265971488884	Unstructured region on APC between 1st and 2nd catenin-bdg motifs
PF16631	0.480036230516714	Unstructured region 4 on terminal uridylyltransferase 7
PF16632	1.34056012519967	C-terminal region of Caskin
PF16633	0.431265971488884	Unstructured region on APC between 1st two creatine-rich regions
PF16634	0.431265971488884	Unstructured region on APC between APC_crr and SAMP
PF16635	0.431265971488884	Unstructured region on APC between SAMP and APC_crr
PF16636	0.431265971488884	Unstructured region on APC between APC_crr regions 5 and 6
PF16637	0.431265971488884	Putative zinc-finger between two C2H2 zinc-fingers on Patz
PF16638	0.455243206222338	Unstructured region on methyltransferase between zinc-fingers
PF16639	0.748589656240288	Apocytochrome F, N-terminal
PF16641	1.36005825393851	CLIP1 zinc knuckle
PF16642	0.559934433704795	Unstructured region on Potassium channel subunit alpha KvLQT2
PF16643	0.206184570942362	Unstructured region on cNMP-binding protein
PF16644	1.56285382467289	Regulatory region of Na+/H+ exchanger NHE binds to calmodulin
PF16646	1.09984627823564	Axin-1 tankyrase binding domain
PF16647	0.41702882811415	Granulocyte colony-stimulating factor
PF16648	0.443961089821352	Unstructured region on Calpain-3
PF16649	0.40108548367822	Interleukin 23 subunit alpha
PF16650	0.383223046516833	Unstructured region on SPEG complex protein
PF16652	1.41898786818222	Pleckstrin homology domain
PF16653	0.631308739554333	Saccharopine dehydrogenase C-terminal domain
PF16655	0.400482800417136	PhoD-like phosphatase, N-terminal domain
PF16656	6.49923815676557	Purple acid Phosphatase, N-terminal domain
PF16657	0.147441956154897	Maltogenic Amylase, C-terminal domain
PF16658	0.249637418228338	Class II release factor RF3, C-terminal domain
PF16660	0.41702882811415	PHD finger protein 20-like protein 1
PF16661	1.16407579811974	Metallo-beta-lactamase superfamily domain
PF16662	1.68482857970631	FLYWCH-type zinc finger-containing protein 1
PF16663	1.11986886740959	Unstructured region on MAGI
PF16664	1.25494192178488	Unstructured on SH3 and cysteine-rich domain-containing protein 2
PF16665	1.3548980744951	Unstructured region on nuclear receptor coactivator protein
PF16666	0.604332186222402	Unstructured region on MAGI
PF16667	0.443961089821352	Unstructured region 10 on multiple PDZ protein
PF16669	0.52566957531843	Tetratricopeptide repeat protein 5 OB fold domain
PF16672	0.501206274370742	Ragulator complex protein LAMTOR5
PF16673	1.52926366039188	TNF receptor-associated factor BIRC3 binding domain
PF16674	0.960072461033428	N-terminal of ubiquitin carboxyl-terminal hydrolase 37
PF16675	1.73789811412305	KIX-binding domain of forkhead box O, CR2
PF16676	2.02687260586019	Transactivation domain of FOXO protein family
PF16678	0.688062462056187	HOIP UBA domain pair
PF16679	0.581518917325765	DNA replication factor Cdt1 C-terminal domain
PF16680	0.776776443072315	T-cell surface glycoprotein CD3 delta chain
PF16681	0.431265971488884	Ig-like domain on T-cell surface glycoprotein CD3 epsilon chain
PF16682	0.690865172077981	CXC domain of E3 ubiquitin-protein ligase MSL2
PF16683	5.27197494367749	Transglutaminase elicitor
PF16685	0.622058294486241	zinc RING finger of MSL2
PF16686	0.714244305217922	ssDNA-binding domain of telomere protection protein
PF16687	0.586482184432745	beta-propeller of ELYS nucleoporin
PF16689	0.781426912336446	Coiled-coil N-terminus of APC, dimerisation domain
PF16690	0.505046991643467	Methylmalonic aciduria and homocystinuria type C family
PF16692	0.583178033157532	Folliculin C-terminal domain
PF16696	0.543739067856121	Zinc finger FYVE domain-containing protein 21 C-terminus
PF16697	0.514992612863862	Inner membrane component of T3SS, cytoplasmic domain
PF16698	0.74113113705932	Membrane-proximal domain, switch, for ADAM17
PF16699	0.576512922455737	Cleavage stimulation factor subunit 1, dimerisation domain
PF16700	0.455243206222338	Synphilin-1 alpha-Synuclein-binding domain
PF16704	1.1638682794804	Rab binding domain
PF16705	0.536584294695633	NUDIX, or N-terminal NPxY motif-rich,  region of KRIT
PF16706	0.848983478555327	Izumo-like Immunoglobulin domain
PF16709	0.903295095185127	Ig domain of plant-specific actin-binding protein
PF16711	0.834347209320246	Actin-binding domain of plant-specific actin-binding protein
PF16712	0.834347209320246	Coiled-coil regions of plant-specific actin-binding protein
PF16714	0.206184570942362	Tyrosyl-tRNA synthetase C-terminal domain
PF16715	0.442325868464691	Cyclodipeptide synthase
PF16716	0.542404736843922	Bone marrow stromal antigen 2
PF16717	0.465215133860612	Ribosome-associated complex head domain
PF16719	1.36059094862071	SAWADEE domain
PF16721	4.19523539268061	Zinc-finger like, probable DNA-binding
PF16725	0.682422510686589	Nucleolin binding domain
PF16726	0.455243206222338	Inositol polyphosphate 5-phosphatase clathrin binding domain
PF16727	0.497821340398864	DNA repair protein REV1 C-terminal domain
PF16735	0.806974429253244	Unconventional myosin-X coiled coil domain
PF16737	0.545955705941646	PHD finger protein 12 MRG binding domain
PF16739	2.54277417068284	Caspase recruitment domain
PF16740	0.547722557505166	Spindle and kinetochore-associated protein 2
PF16741	0.840979415212759	mRNA-decapping enzyme C-terminus
PF16742	0.644935678176907	N-terminus of interleukin 17 receptor D
PF16744	0.609506016821051	KIAA1045 RING finger
PF16746	5.34260968636766	BAR domain of APPL family
PF16748	0.455243206222338	Inscuteable LGN-binding domain
PF16752	0.467287371884481	Tubulin-specific chaperone C N-terminal domain
PF16754	0.442325868464691	Bacterial toxin homologue of phage lysozyme, C-term
PF16755	0.249637418228338	Nucleoporin or Nuclear pore complex subunit NUP214=Nup159
PF16756	0.598306789609439	Partner and localizer of BRCA2 WD40 domain
PF16757	1.8923951543718	Alpha-L-fucosidase C-terminal domain
PF16759	0.657913551726892	DNA ligase 3 BRCT domain
PF16760	2.09127471932571	Starch/carbohydrate-binding module (family 53)
PF16761	0.206184570942362	Transcription-silencing protein, cryptic loci regulator Clr2
PF16764	0.773972749148909	Sharpin PH domain
PF16766	0.443961089821352	Binding region of GANP to ENY2
PF16768	0.41702882811415	Nucleoporin homology of Germinal-centre associated nuclear protein
PF16769	0.860288683150887	MCM3AP domain of GANP
PF16770	1.12760701689066	Regulator of Ty1 transposition protein 107 BRCT domain
PF16771	0.206184570942362	Regulator of Ty1 transposition protein 107 BRCT domain
PF16772	0.41702882811415	Telomeric repeat-binding factor 2 Rap1-binding motif
PF16776	0.465215133860612	Type II inositol 1,4,5-trisphosphate 5-phosphatase PH domain
PF16780	0.473959577558488	AIMP2 lysyl-tRNA synthetase binding domain
PF16782	0.206184570942362	Nucleotide exchange factor SIL1
PF16783	0.465215133860612	FANCM to MHF binding domain
PF16787	0.953001867986875	Centromere DNA-binding protein complex CBF3 subunit, domain 2
PF16788	0.808469658308707	ATF-interacting protein binding domain
PF16791	0.710514544449581	Connexin 40 C-terminal domain
PF16794	0.886015888451992	Fibronectin-III type domain
PF16796	0.731948626797354	Microtubule binding
PF16797	0.400482800417136	Fungal kinase associated-1 domain
PF16799	0.40108548367822	C-terminal membrane-localisation domain of ion-channel, VCN1
PF16801	0.510753918455249	Dimerisation domain of Male-specific-Lethal 1
PF16803	0.340502612303499	Fe-S cluster assembly protein DRE2 N-terminus
PF16808	0.383223046516833	Coiled-coil N-terminus of cGMP-dependent protein kinase
PF16810	25.6920822781541	RXLR phytopathogen effector protein, Avirulence activity
PF16815	0.400482800417136	Protein HRI1
PF16818	0.206184570942362	Protein SLM4
PF16832	0.36315844747302	Erythroid krueppel-like transcription factor, transactivation 1
PF16833	0.36315844747302	Erythroid krueppel-like transcription factor, transactivation 2
PF16834	0.206184570942362	Shu complex component Csm2, DNA-binding
PF16835	0.206184570942362	Pre-mRNA-splicing factor SF3a complex subunit 2 (Prp11)
PF16836	0.206184570942362	Shu complex component Psy3, DNA-binding description
PF16837	0.147441956154897	Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
PF16839	0.653493029876079	Nematode antimicrobial peptide
PF16840	0.36315844747302	Actin-like protein 7A N-terminus
PF16842	0.314696387689978	Occluded RNA-recognition motif
PF16843	0.206184570942362	Binding domain to Get4 on Get5, Golgi to ER traffic protein
PF16845	5.3766358032125	Aspartic acid proteinase inhibitor
PF16846	0.206184570942362	Centromere DNA-binding protein complex CBF3 subunit B
PF16851	0.469864817644292	Stomagen
PF16853	0.206184570942362	Cell division control protein 13 N-terminus
PF16854	0.249637418228338	Vacuolar protein sorting-associated protein 53 C-terminus
PF16856	0.206184570942362	Cell division control protein 4 dimerisation domain
PF16858	0.626315041653133	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF16860	0.719634904750503	CHCH-CHCH-like Cx9C, IMS import disulfide relay-system,
PF16861	0.206184570942362	Carbamoyltransferase C-terminus
PF16862	0.354406355380797	Glycosyl hydrolase family 79 C-terminal beta domain
PF16863	2.81163902549062	N-terminal barrel of NtMGAM and CtMGAM, maltase-glucoamylase
PF16864	1.93480703453072	Dimerisation domain
PF16865	1.3859195311633	Glutathione S-transferase, C-terminal domain
PF16866	1.55790023432074	PHD-finger
PF16869	0.585245313774221	PF16858
PF16870	0.982946374365981	2-oxoglutarate dehydrogenase C-terminal
PF16871	0.206184570942362	Domain of unknown function (DUF5077)
PF16872	0.147441956154897	Putative phage abortive infection protein
PF16874	0.294883912309794	Glycosyl hydrolase family 36 C-terminal domain
PF16875	0.294883912309794	Glycosyl hydrolase family 36 N-terminal domain
PF16876	1.32843302409904	Lipin/Ned1/Smp2 multi-domain protein middle domain
PF16878	3.27256196820607	Transcriptional regulator, SIX1, N-terminal SD domain
PF16879	1.17481625657589	C-terminal domain of Sin3a protein
PF16880	2.27621603111169	N-terminal EH-domain containing protein
PF16881	0.48553969175602	N-terminal domain of lipoyl synthase of Radical_SAM family
PF16884	2.7947500817289	N-terminal domain of oxidoreductase
PF16885	2.16616493633356	Voltage-gated calcium channel subunit alpha, C-term
PF16886	0.480036230516714	ATPsynthase alpha/beta subunit N-term extension
PF16891	2.12972974629894	Serine-threonine protein phosphatase N-terminal domain
PF16892	0.340502612303499	Chitin biosynthesis protein CHS5 N-terminus
PF16893	0.340502612303499	Fibronectin type III domain
PF16897	0.446673155912195	C-terminal region of MMR_HSR1 domain
PF16898	0.770532158162971	C-terminal associated domain of TOPRIM
PF16899	0.617381098098942	Cyclin C-terminal domain
PF16900	2.50921008799592	Replication protein A OB domain
PF16901	0.48553969175602	C-terminal domain of alpha-glycerophosphate oxidase
PF16903	0.147441956154897	Major capsid protein N-terminus
PF16905	4.02936084165597	Voltage-dependent L-type calcium channel, IQ-associated
PF16906	0.766446093033665	Ribosomal proteins L26 eukaryotic, L24P archaeal
PF16907	1.06162759011652	Proline rich region of Caskin proteins
PF16908	2.44475184716218	Vacuolar sorting-associated protein 13, N-terminal
PF16909	2.08096967363984	Vacuolar-sorting-associated 13 protein C-terminal
PF16910	1.84639615033214	Repeating coiled region of VPS13
PF16912	0.249637418228338	Glucose dehydrogenase C-terminus
PF16913	4.54478519445838	Purine nucleobase transmembrane transport
PF16916	2.21980544910676	Dimerisation domain of Zinc Transporter
PF16920	1.31012408602122	Tyrosine-protein kinase receptor C2 Ig-like domain
PF16921	0.547281379376789	Tex protein YqgF-like domain
PF16922	0.294883912309794	DNA replication complex GINS protein SLD5 C-terminus
PF16923	0.393792412024554	Glycosyl hydrolase family 63 N-terminal domain
PF16940	0.512642109436154	Chloroplast envelope transporter
PF16944	0.400482800417136	Fungal potassium channel
PF16952	0.147441956154897	Glutamine synthetase N-terminal domain
PF16953	1.06321906614239	Protein-only RNase P
PF16954	1.29286410134285	Haem-transporter, endosomal/lysosomal, haem-responsive gene
PF16958	0.206184570942362	Pre-mRNA-splicing factor PRP9 N-terminus
PF16959	0.954015161062041	Renal amino acid transporter
PF16965	0.206184570942362	Ceramide synthase regulator
PF16969	0.419914875201461	RNA-binding signal recognition particle 68
PF16972	1.48551785079283	Na+ channel auxiliary subunit TipE
PF16974	0.603131922502887	High-affinity nitrate transporter accessory
PF16975	1.19094814661374	Ly6/PLAUR domain-containing protein 6, Lypd6
PF16977	2.42650421497965	C-terminal domain of apextrin
PF16978	0.40108548367822	SAPK-interacting protein 1 (Sin1), middle CRIM domain
PF16979	0.443961089821352	SAPK-interacting protein 1 (Sin1), Pleckstrin-homology
PF16983	1.44262241085111	Molybdate transporter of MFS superfamily
PF16984	0.848129513398505	Group 7 allergen
PF16987	2.8445218135613	KIX domain
PF16988	0.284884924644768	Vacuolar protein sorting 36 NZF-N zinc-finger domain
PF16991	0.206184570942362	Sir4 SID domain
PF16994	0.7575704874652	Glycosyl-transferase family 4
PF16997	0.206184570942362	Wap1 domain
PF17004	0.433500525160016	Putative TPR-like repeat
PF17010	0.147441956154897	Domain of unknown function (DUF5092)
PF17017	0.147441956154897	Aberrant zinc-finger
PF17032	0.36315844747302	zinc-ribbon family
PF17034	0.467287371884481	Zinc-ribbon like family
PF17035	2.6601369330197	Bromodomain extra-terminal - transcription regulation
PF17039	14.6373224234991	Fucosyltransferase, N-terminal
PF17042	0.419914875201461	Nucleotide-binding C-terminal domain
PF17043	0.147441956154897	Mating type protein 1-1-2 of unknown function
PF17045	0.881369158867553	Centrosomal protein of 63 kDa
PF17046	0.294883912309794	SesB domain on fungal death-pathway protein
PF17047	2.83124390135953	Synaptotagmin-like mitochondrial-lipid-binding domain
PF17048	1.32843302409904	Neutral/alkaline non-lysosomal ceramidase, C-terminal
PF17049	0.206184570942362	ATPase expression protein 1
PF17050	0.314696387689978	Altered inheritance of mitochondria 5
PF17051	0.206184570942362	Cytochrome C oxidase assembly factor 2
PF17052	0.206184570942362	Cap associated factor
PF17053	0.206184570942362	Genetic interactor of prohibitin 5
PF17054	0.835504418211084	Microtubule-Associated protein Jupiter
PF17056	0.206184570942362	Killer toxin-resistance protein 1
PF17058	0.32674651493804	Mitochondrial biogenesis regulation protein 1
PF17060	0.206184570942362	Monopolar spindle protein 2
PF17061	0.49147318718299	PARM
PF17062	0.206184570942362	Outer spore wall 5
PF17064	1.14461562436314	Sleepless protein
PF17065	0.536584294695633	Putative cytokine, C6ORF120
PF17066	0.518731265303977	RBPJ-interacting and tubulin associated protein
PF17067	0.629392775379955	Ribosomal protein S31e
PF17068	0.206184570942362	Required for respiratory growth protein 8 mitochondrial
PF17069	0.862811940369652	Arginine/Serine-Rich protein 1
PF17070	0.147441956154897	30S ribosomal protein Thx
PF17075	0.206184570942362	Regular of rDNA transcription protein 14
PF17076	0.412369141884724	SBE2, cell-wall formation
PF17077	0.206184570942362	Mitotic spindle associated protein SHE1
PF17078	0.354406355380797	SWI5-dependent HO expression protein 3
PF17079	0.147441956154897	Male-specific protein scotti
PF17081	0.206184570942362	Suppressor of PMA 1-7 protein
PF17082	0.206184570942362	Spindle Pole Component 29
PF17083	0.147441956154897	Nucleolar protein Swm2
PF17084	0.32674651493804	Topoisomerase I damage affected protein 11
PF17085	0.544183117801796	Unique cartilage matrix associated protein
PF17095	1.81725492403713	Spectrin-binding region of Ca2+-Calmodulin
PF17096	0.206184570942362	Altered inheritance of mitochondria protein 3
PF17097	0.206184570942362	Spindle pole body component
PF17098	0.620503146317061	WTAP/Mum2p family
PF17100	0.147441956154897	N-terminal domain of NWD NACHT-NTPase
PF17101	2.02174172770079	Stealth protein CR1, conserved region 1
PF17102	1.9599861973289	Stealth protein CR3, conserved region 3
PF17103	1.39026984486678	Stealth protein CR4, conserved region 4
PF17104	0.3787852437326	Domain of unknown function (DUF5102)
PF17105	0.970332877789785	C-terminal domain of bromodomain protein 4
PF17107	0.147441956154897	N-terminal domain on NACHT_NTPase and P-loop NTPases
PF17109	0.737209780774486	fungal STAND N-terminal Goodbye domain
PF17110	0.400482800417136	Subunit 11 of the general transcription factor TFIIH
PF17111	0.729303817329249	Fungal N-terminal domain of STAND proteins
PF17112	0.249637418228338	Mitochondrial import receptor subunit Tom6, fungal
PF17114	0.294883912309794	Gef2-related medial cortical node protein Nod1
PF17119	0.284884924644768	Mitochondrial protein up-regulated during meiosis
PF17120	0.774284772039694	Zinc-ribbon, C4HC2 type
PF17121	0.497821340398864	Zinc finger, C3HC4 type (RING finger)
PF17122	0.400482800417136	Zinc-finger
PF17123	2.93940412641023	RING-like zinc finger
PF17124	0.32674651493804	ThiJ/PfpI family-like
PF17125	0.388854380801604	N-terminal domain of 16S rRNA methyltransferase RsmF
PF17135	0.681005224606999	Ribosomal protein 60S L18 and 50S L18e
PF17136	0.83867850962814	Ribosomal proteins 50S L24/mitochondrial 39S L24
PF17137	0.622058294486241	Domain of unknown function (DUF5110)
PF17144	0.613849814044851	Ribosomal large subunit proteins 60S L5, and 50S L18
PF17146	0.493924440230492	PIN domain of ribonuclease
PF17147	0.419914875201461	Pyruvate:ferredoxin oxidoreductase core domain II
PF17148	0.249637418228338	Domain of unknown function (DUF5117)
PF17167	0.147441956154897	Glycosyl hydrolase 36 superfamily, catalytic domain
PF17168	0.934833163445896	Domain of unknown function (DUF5127)
PF17169	0.656811210458207	MIT domain of nuclear receptor-binding factor 2
PF17170	6.06199852251356	6-bladed beta-propeller
PF17171	4.02414212059705	Glutathione S-transferase, C-terminal domain
PF17172	3.41861909573721	Glutathione S-transferase N-terminal domain
PF17175	1.7606816861659	Modulator of levamisole receptor-1
PF17177	7.54195991903231	Pentacotripeptide-repeat region of PRORP
PF17180	1.6992467782893	Zinc-binding domain
PF17181	3.34404077362286	Epidermal patterning factor proteins
PF17182	0.206184570942362	OSK domain
PF17183	0.206184570942362	Get5 carboxyl domain
PF17184	0.52566957531843	Rit1 N-terminal domain
PF17186	0.294883912309794	Lipocalin-like domain
PF17187	0.629392775379955	Svf1-like C-terminal lipocalin-like domain
PF17188	0.147441956154897	MucB/RseB C-terminal domain
PF17189	3.03665211024367	Glycosyl hydrolase family 30 beta sandwich domain
PF17191	0.147441956154897	RecG wedge domain
PF17204	0.412369141884724	Sid-5 family
PF17205	3.51064633381938	Integrin plexin domain
PF17207	1.10422989974805	MCM OB domain
PF17208	1.73845397472071	RNA binding Region
PF17210	16.0685728618451	SdrD B-like domain
PF17211	0.52566957531843	VHL box domain
PF17213	0.657913551726892	Hydin Adenylate kinase-like domain
PF17215	0.593035261393485	S1 domain
PF17216	0.83867850962814	Rrp44-like cold shock domain
PF17217	2.42610600307659	UPA domain
PF17218	2.71869533928061	CBX family C-terminal motif
PF17219	0.986870327590338	Yaf2/RYBP C-terminal binding motif
PF17220	0.147441956154897	Protein of unknown function (DUF5137)
PF17221	0.493435163795169	COMMD1 N-terminal domain
PF17223	0.618553712827087	Cuticle protein CPCFC
PF17226	1.49022580398405	MTA R1 domain
PF17229	0.598306789609439	Serine/threonine-protein kinase SMG1 N-terminal
PF17232	1.1854594086943	Elicitor peptide 1-7
PF17234	0.206184570942362	Mitochondrial peculiar membrane protein 1
PF17235	0.412369141884724	STD1/MTH1
PF17236	0.147441956154897	Family of unknown function (DUF5309)
PF17237	0.206184570942362	Family of unknown function (DUF5310)
PF17238	0.284884924644768	Family of unknown function (DUF5311)
PF17242	0.3787852437326	Disordered region of unknown function (DUF5315)
PF17243	0.147441956154897	POTRA domain TamA domain 1
PF17244	0.443961089821352	Cell division control protein 24, OB domain 3
PF17245	0.501687972006544	Cell division control protein 24, OB domain 2
PF17246	0.501687972006544	Cell division control protein 24, OB domain 1
PF17250	0.314696387689978	NADH-ubiquinone oxidoreductase 11 kDa subunit
PF17254	0.206184570942362	Family of unknown function (DUF5321)
PF17256	0.455243206222338	Anaphase-promoting complex, subunit 16
PF17257	0.36315844747302	Family of unknown function (DUF5323)
PF17266	0.412369141884724	Family of unknown function (DUF5332)
PF17276	0.412369141884724	Family of unknown function (DUF5341)
PF17281	0.412369141884724	Family of unknown function (DUF5346)
PF17283	0.41702882811415	SprT-like zinc ribbon domain
PF17284	1.06048935928628	Spermidine synthase tetramerisation domain
PF17285	0.294883912309794	PRMT5 TIM barrel domain
PF17286	0.393792412024554	PRMT5 oligomerisation domain
PF17291	1.56099807041694	N-terminal domain of M60-like peptidases
PF17292	0.3787852437326	POB3-like N-terminal PH domain
PF17297	1.12760701689066	Phosphoenolpyruvate carboxykinase N-terminal domain
PF17298	0.206184570942362	Family of unknown function (DUF5349)
PF17300	0.206184570942362	Filaments in between nuclei protein-1
PF17303	0.729303817329249	Family of unknown function (DUF5352)
PF17304	0.147441956154897	Family of unknown function (DUF5353)
PF17305	2.77880174363606	Family of unknown function (DUF5354)
PF17306	0.206184570942362	Family of unknown function (DUF5355)
PF17307	0.40108548367822	Small integral membrane protein 3
PF17308	0.354406355380797	Pro-corazonin
PF17309	0.412369141884724	Family of unknown function (DUF5356)
PF17315	0.206184570942362	Found in mitochondrial proteome
PF17316	0.206184570942362	Petite colonies protein 10
PF17317	0.294883912309794	Mating hormone A-factor 1&2
PF17321	0.206184570942362	Vacuole-related protein 17
PF17322	0.206184570942362	Family of unknown function (DUF5364)
PF17324	0.206184570942362	BLOC-1 interactor 1
PF17325	0.206184570942362	Stationary phase protein 4
PF17330	0.206184570942362	SWR1 chromatin-remodelling complex, sub-unit Swc7
PF17331	0.206184570942362	GFD1 mRNA transport factor
PF17333	0.36315844747302	Beta defensin 136
PF17335	0.206184570942362	Ino80 complex subunit 5
PF17339	1.03746253060795	PH domain
PF17343	0.729303817329249	Family of unknown function (DUF5373)
PF17351	0.412369141884724	Family of unknown function (DUF5380)
PF17352	0.206184570942362	Male Flower Specific protein 18
PF17354	1.11381313968948	Family of unknown function (DUF5382)
PF17357	1.06707419751167	Facilitor Of iron transport 1 and 2
PF17360	0.32674651493804	Family of unknown function (DUF5386)
PF17365	0.526128876039796	Family of unknown function (DUF5390)
PF17366	0.206184570942362	A-agglutinin-binding subunit Aga2
PF17378	0.147441956154897	Meiotic recombination protein REC104
PF17380	0.206184570942362	Family of unknown function (DUF5401)
PF17381	1.11381313968948	Seminal vesicle secretory proteins 4/5/6
PF17387	0.654969852166019	Glycosyl hydrolase family 59 central domain
PF17389	1.53052673197651	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain
PF17390	1.09654706188891	Bacterial alpha-L-rhamnosidase C-terminal domain
PF17391	0.612273817056666	Urocanase N-terminal domain
PF17392	0.591403799536561	Urocanase C-terminal domain
PF17397	0.284884924644768	Family of unknown function (DUF5404)
PF17403	0.298142396999972	Nrap protein PAP/OAS-like domain
PF17404	0.388854380801604	Nrap protein domain 3
PF17405	0.332607906285571	Nrap protein nucleotidyltransferase domain 4
PF17406	0.210818510677892	Nrap protein PAP/OAS1-like domain 5
PF17407	0.249637418228338	Nrap protein domain 6
PF17408	0.52428925895267	Malonyl-CoA decarboxylase N-terminal domain
PF17432	0.640048307355618	Domain of unknown function (DUF3458_C) ARM repeats
PF17445	0.147441956154897	Mating factor A1
PF17450	0.957300956216459	Alpha galactosidase A C-terminal beta sandwich domain
PF17454	0.294883912309794	Honey bee toxin
PF17489	0.442325868464691	L1 transposable element trimerization domain
PF17490	0.681005224606999	L1 transposable element dsRBD-like domain
PF17517	8.93984188601006	IgGFc binding protein
PF17521	0.147441956154897	Honey bee peptides
PF17523	0.206184570942362	MinK-related peptide, potassium channel accessory sub-unit protein 4
PF17538	0.314696387689978	DNA Binding Domain (C-terminal) Leafy/Floricaula
PF17546	0.206184570942362	Beta defensin 50
PF17618	0.526128876039796	Uncharacterized Strongylid L4 protein
PF17619	0.618553712827087	Secreted clade V proteins
PF17649	0.249637418228338	Vacuolar protein sorting 38
PF17652	4.27717230171415	Glycosyl hydrolase family 81 C-terminal domain
PF17653	0.773972749148909	Family of unknown function (DUF5522)
PF17654	0.895776455895777	Selenocysteine tRNA 1 associated proteins
PF17655	8.0094449076992	Inward rectifier potassium channel C-terminal domain
PF17657	0.206184570942362	Bacterial DNA polymerase III alpha subunit finger domain
PF17658	0.899812111359251	Family of unknown function (DUF5520)
PF17659	0.656811210458207	Family of unknown function (DUF5521)
PF17660	0.833188393192515	Bacterial tandem repeat domain 1
PF17661	0.878349352217592	Family of unknown function (DUF5523)
PF17662	0.654969852166019	Family of unknown function (DUF5524)
PF17663	0.710514544449581	Family of unknown function (DUF5525)
PF17664	0.488020748747151	Family of unknown function (DUF5526)
PF17665	0.383223046516833	Family of unknown function (DUF5527)
PF17666	0.41702882811415	Family of unknown function (DUF5528)
PF17667	1.13273641569414	Fungal protein kinase
PF17669	0.40108548367822	Family of unknown function (DUF5529)
PF17670	0.36315844747302	Family of unknown function (DUF5530)
PF17671	0.437383524868149	Family of unknown function (DUF5531)
PF17672	0.383223046516833	Family of unknown function (DUF5589)
PF17673	0.36315844747302	Family of unknown function (DUF5532)
PF17674	1.05798094098976	HHH domain
PF17675	0.618944090721944	Apg6 coiled-coil region
PF17676	0.249637418228338	LD-carboxypeptidase C-terminal domain
PF17677	1.7256238807393	Glycosyl hydrolases family 38 C-terminal beta sandwich domain
PF17678	1.02551978101646	Glycosyl hydrolase family 92 N-terminal domain
PF17681	1.5826657631586	Gamma tubulin complex component N-terminal
PF17682	0.294883912309794	Tau95 Triple barrel domain
PF17683	0.533423905352893	TFIIF, beta subunit N-terminus
PF17684	0.891180620609944	PH domain of plant-specific actin-binding protein
PF17685	0.501687972006544	Family of unknown function (DUF5533)
PF17686	0.36315844747302	Family of unknown function (DUF5534)
PF17687	0.36315844747302	Family of unknown function (DUF5535)
PF17688	0.36315844747302	Family of unknown function (DUF5536)
PF17690	0.534780644904293	Family of unknown function (DUF5537)
PF17691	0.147441956154897	Contingent replication of cDNA 4
PF17692	0.284884924644768	Family of unknown function (DUF5538)
PF17693	0.412369141884724	Family of unknown function (DUF5539)
PF17694	0.206184570942362	Family of unknown function (DUF5540)
PF17695	0.249637418228338	Family of unknown function (DUF5541)
PF17696	0.437383524868149	Family of unknown function (DUF5542)
PF17697	0.206184570942362	Family of unknown function (DUF5543)
PF17698	0.147441956154897	Family of unknown function (DUF5544)
PF17699	0.147441956154897	Family of unknown function (DUF5545)
PF17700	0.249637418228338	Family of unknown function (DUF5546)
PF17701	0.314696387689978	Family of unknown function (DUF5547)
PF17702	0.206184570942362	Family of unknown function (DUF5548)
PF17703	0.36315844747302	Family of unknown function (DUF5549)
PF17704	0.206184570942362	Family of unknown function (DUF5550)
PF17705	0.284884924644768	Family of unknown function (DUF5551)
PF17706	0.147441956154897	Family of unknown function (DUF5552)
PF17707	0.206184570942362	Family of unknown function (DUF5553)
PF17708	2.106351104599	Gasdermin PUB domain
PF17709	0.147441956154897	Family of unknown function (DUF5554)
PF17711	0.147441956154897	Family of unknown function (DUF5556)
PF17712	0.206184570942362	Family of unknown function (DUF5557)
PF17713	0.147441956154897	Family of unknown function (DUF5558)
PF17714	0.206184570942362	Family of unknown function (DUF5559)
PF17715	0.147441956154897	Family of unknown function (DUF5560)
PF17716	0.644935678176907	Family of unknown function (DUF5561)
