ann_term	cv	annotation
PF13663	4.95433694306862	Domain of unknown function (DUF4148)
PF13664	1.04182191080829	Domain of unknown function (DUF4149)
PF13667	3.78393734332135	ThiC-associated domain
PF13668	1.94000937204859	Ferritin-like domain
PF13669	0.83618867654551	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF13671	0.634573033403411	AAA domain
PF13672	1.54478595163331	Protein phosphatase 2C
PF13673	1.17612806131414	Acetyltransferase (GNAT) domain
PF13676	1.73287299002324	TIR domain
PF13679	0.753778361444409	Methyltransferase domain
PF13688	1.08449820822183	Metallo-peptidase family M12
PF13691	0.544494952169169	tRNase Z endonuclease
PF13692	1.56419557956775	Glycosyl transferases group 1
PF13694	6.70820393249937	Sec63/Sec62 complex-interacting family
PF13695	1.58484653259694	Zinc-binding domain
PF13696	0.883947756580465	Zinc knuckle
PF13704	1.3185736094873	Glycosyl transferase family 2
PF13705	1.54478595163331	TRC8 N-terminal domain
PF13710	3.28149651590884	ACT domain
PF13713	2.95411592202813	Transcription factor BRX N-terminal domain
PF13714	1.2779188415189	Phosphoenolpyruvate phosphomutase
PF13715	6.70820393249937	CarboxypepD_reg-like domain
PF13716	0.896017465496137	Divergent CRAL/TRIO domain
PF13718	0.236496083957584	GNAT acetyltransferase 2
PF13720	1.777964292328	Udp N-acetylglucosamine O-acyltransferase; Domain 2
PF13721	6.70820393249937	SecD export protein N-terminal TM region
PF13724	2.93102526275518	DNA-binding domain
PF13725	0.254492205905155	Possible tRNA binding domain
PF13726	6.70820393249937	Na+-H+ antiporter family
PF13727	6.70820393249937	CoA-binding domain
PF13733	1.22748890107814	N-terminal region of glycosyl transferase group 7
PF13735	3.78393734332135	tRNA nucleotidyltransferase domain 2 putative
PF13738	1.39442439641084	Pyridine nucleotide-disulphide oxidoreductase
PF13740	2.77945937913661	ACT domain
PF13741	2.57831869107123	Mitochondrial ribosomal protein S25
PF13746	6.70820393249937	4Fe-4S dicluster domain
PF13757	1.56508624346869	Vault protein inter-alpha-trypsin domain
PF13758	4.68920423564984	Prefoldin subunit
PF13759	4.68920423564984	Putative 2OG-Fe(II) oxygenase
PF13762	4.68920423564984	Mitochondrial splicing apparatus component
PF13764	1.06094541050268	E3 ubiquitin-protein ligase UBR4
PF13765	2.54488726627373	SPRY-associated domain
PF13768	1.07586235528857	von Willebrand factor type A domain
PF13771	1.22943988759062	PHD-like zinc-binding domain
PF13772	1.06066017177982	AIG2-like family
PF13774	0.584376192872084	Regulated-SNARE-like domain
PF13775	1.777964292328	Domain of unknown function (DUF4171)
PF13778	1.79515316503504	Domain of unknown function (DUF4174)
PF13793	0.383832018085342	N-terminal domain of ribose phosphate pyrophosphokinase
PF13796	4.68920423564984	Putative sensor
PF13802	0.495625501128342	Galactose mutarotase-like
PF13804	4.78634421130479	Retro-transcribing viruses envelope glycoprotein
PF13805	2.47716847153431	Eisosome component PIL1
PF13806	1.06166063749992	Rieske-like [2Fe-2S] domain
PF13810	6.70820393249937	Domain of unknown function (DUF4185)
PF13812	2.15724938957795	Pentatricopeptide repeat domain
PF13813	2.44555335768747	Membrane bound O-acyl transferase family
PF13815	1.08638559366427	Iguana/Dzip1-like DAZ-interacting protein N-terminal
PF13816	6.70820393249937	Haem-containing dehydratase
PF13820	5.45215329665341	Putative nucleic acid-binding region
PF13821	0.562035504515001	Domain of unknown function (DUF4187)
PF13823	4.68920423564984	Alcohol dehydrogenase GroES-associated
PF13824	2.35625721260393	Zinc-finger of mitochondrial splicing suppressor 51
PF13826	4.68920423564984	Domain of unknown function (DUF4188)
PF13831	0.677284550658375	PHD-finger
PF13832	0.60356758182683	PHD-zinc-finger like domain
PF13833	0.681165810243435	EF-hand domain pair
PF13836	2.39422706365191	Domain of unknown function (DUF4195)
PF13837	1.19629475796646	Myb/SANT-like DNA-binding domain
PF13838	0.498113709255263	Clathrin-H-link
PF13839	2.68766680605581	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF13840	0.819090404600793	ACT domain
PF13841	2.45985528250483	Beta defensin
PF13842	3.00744814056399	DDE_Tnp_1-like zinc-ribbon
PF13843	2.67888857197317	Transposase IS4
PF13844	1.21511083488377	Glycosyl transferase family 41
PF13846	1.98036947580653	Domain of unknown function (DUF4196)
PF13847	0.641511689273662	Methyltransferase domain
PF13848	0.621747194377507	Thioredoxin-like domain
PF13850	0.356304820343481	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)
PF13851	0.952854319589267	Growth-arrest specific micro-tubule binding
PF13853	2.31860780535649	Olfactory receptor
PF13854	1.09076619104383	Kelch motif
PF13855	1.11114703395594	Leucine rich repeat
PF13857	0.720462877711936	Ankyrin repeats (many copies)
PF13862	0.285455486489335	p21-C-terminal region-binding protein
PF13863	0.845297314836609	Domain of unknown function (DUF4200)
PF13864	0.859270897303998	Calmodulin-binding
PF13865	0.5	C-terminal duplication domain of Friend of PRMT1
PF13866	1.1965860528262	SAP30 zinc-finger
PF13867	0.539114324309019	Sin3 binding region of histone deacetylase complex subunit SAP30
PF13868	0.814900300650331	Trichohyalin-plectin-homology domain
PF13869	0.706939675717787	Nucleotide hydrolase
PF13870	1.0003755868677	Domain of unknown function (DUF4201)
PF13871	1.3397726387571	C-terminal domain on Strawberry notch homologue
PF13872	2.00580228966558	P-loop containing NTP hydrolase pore-1
PF13873	2.07317716165292	Myb/SANT-like DNA-binding domain
PF13874	0.382792182502027	Nucleoporin complex subunit 54
PF13875	2.86038776773678	Domain of unknown function (DUF4202)
PF13877	0.596873911925757	Potential Monad-binding region of RPAP3
PF13878	0.457869987781911	zinc-finger of acetyl-transferase ESCO
PF13879	0.926125167859587	KIAA1430 homologue
PF13880	0.456682093159473	ESCO1/2 acetyl-transferase
PF13881	0.998578535173419	Ubiquitin-2 like Rad60 SUMO-like
PF13882	1.44461637188441	Bravo-like intracellular region
PF13883	0.727971559890952	Pyridoxamine 5'-phosphate oxidase
PF13884	1.39093935061784	Chaperone of endosialidase
PF13885	2.58818893908208	Keratin, high sulfur B2 protein
PF13886	1.39211676930603	Domain of unknown function (DUF4203)
PF13887	1.12650641258189	Myelin gene regulatory factor -C-terminal domain 1
PF13888	1.35680105059994	Myelin gene regulatory factor C-terminal domain 2
PF13889	0.82572282384477	Chromosome segregation during meiosis
PF13890	0.629314841688185	Rab3 GTPase-activating protein catalytic subunit
PF13891	0.812462745325317	Potential DNA-binding domain
PF13892	0.81015756449499	DNA-binding domain
PF13893	0.797251049513663	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13894	2.64593918129006	C2H2-type zinc finger
PF13895	1.63920178224724	Immunoglobulin domain
PF13896	1.00603713979336	Glycosyl-transferase for dystroglycan
PF13897	1.26621847530982	Golgi-dynamics membrane-trafficking
PF13898	0.775023311282686	Domain of unknown function (DUF4205)
PF13899	0.699071079302138	Thioredoxin-like
PF13901	0.842500992808495	Putative zinc-RING and/or ribbon
PF13902	0.930012715272314	R3H-associated N-terminal domain
PF13903	1.43225860965303	PMP-22/EMP/MP20/Claudin tight junction
PF13904	1.30453753561106	Domain of unknown function (DUF4207)
PF13905	0.900982997257271	Thioredoxin-like
PF13906	0.978793998164157	C-terminus of AA_permease
PF13907	0.842163742473131	Domain of unknown function (DUF4208)
PF13908	1.69685651594177	Wnt and FGF inhibitory regulator
PF13909	6.19258416520479	C2H2-type zinc-finger domain
PF13910	1.30149607969235	Domain of unknown function (DUF4209)
PF13911	0.82572282384477	AhpC/TSA antioxidant enzyme
PF13912	1.24203129838411	C2H2-type zinc finger
PF13913	0.888467913781741	zinc-finger of a C2HC-type
PF13914	1.60954258963805	Phostensin PP1-binding and SH3-binding region
PF13915	0.900894585412901	Domain of unknown function (DUF4210)
PF13916	1.72365323247316	PP1-regulatory protein, Phostensin N-terminal
PF13917	0.640707771584466	Zinc knuckle
PF13918	0.982204973790229	PLD-like domain
PF13919	1.06923974672896	Asx homology domain
PF13920	0.565607347025344	Zinc finger, C3HC4 type (RING finger)
PF13921	0.844133498119014	Myb-like DNA-binding domain
PF13922	1.52347128280653	PHD domain of transcriptional enhancer, Asx
PF13923	0.729020419781088	Zinc finger, C3HC4 type (RING finger)
PF13925	0.749718204010342	con80 domain of Katanin
PF13926	1.05748578594719	Domain of unknown function (DUF4211)
PF13927	1.14903788429659	Immunoglobulin domain
PF13928	4.86828772716242	Flocculin type 3 repeat
PF13929	4.68920423564984	mRNA stabilisation
PF13930	4.95433694306862	DNA/RNA non-specific endonuclease
PF13931	0.982575465526463	Kinesin-associated microtubule-binding
PF13932	0.441888571404287	GidA associated domain
PF13933	3.4443629837223	Putative peptidase family
PF13934	0.700093239644755	Nuclear pore complex assembly
PF13936	3.91566811660526	Helix-turn-helix domain
PF13943	2.63906957171607	WPP domain
PF13945	2.35625721260393	Salt tolerance down-regulator
PF13947	3.09241358806175	Wall-associated receptor kinase galacturonan-binding
PF13948	3.34375285710339	Domain of unknown function (DUF4215)
PF13949	0.377112126131067	ALIX V-shaped domain binding to HIV
PF13952	3.31606626820179	Domain of unknown function (DUF4216)
PF13959	0.168549965615811	Domain of unknown function (DUF4217)
PF13960	3.27983122072413	Domain of unknown function (DUF4218)
PF13961	2.79712971544079	Domain of unknown function (DUF4219)
PF13962	3.09029769515948	Domain of unknown function
PF13963	3.93684975053276	Transposase-associated domain
PF13964	1.1293136955468	Kelch motif
PF13965	1.56706145149371	dsRNA-gated channel SID-1
PF13966	2.43036532843555	zinc-binding in reverse transcriptase
PF13967	0.849330701365233	Late exocytosis, associated with Golgi transport
PF13968	3.31632830027069	Domain of unknown function (DUF4220)
PF13971	1.36150401461699	Meiosis-specific protein Mei4
PF13975	1.92354086623175	gag-polyprotein putative aspartyl protease
PF13976	2.86290067660248	GAG-pre-integrase domain
PF14008	1.22291073352773	Iron/zinc purple acid phosphatase-like protein C
PF14009	2.87645111770443	Domain of unknown function (DUF4228)
PF14021	4.68920423564984	Tuberculosis necrotizing toxin
PF14022	6.70820393249937	Protein of unknown function (DUF4238)
PF14027	2.8930375124145	Questin oxidase-like
PF14028	6.70820393249937	Lantibiotic biosynthesis dehydratase C-term
PF14031	1.39443337755679	Putative serine dehydratase domain
PF14033	2.8026975641984	Protein of unknown function (DUF4246)
PF14040	4.68920423564984	Deoxyribonuclease NucA/NucB
PF14046	2.4738633753706	Nuclear receptor repeat
PF14047	2.28632297090169	Dppa2/4 conserved region
PF14048	1.44008802604831	C-terminal domain of methyl-CpG binding protein 2 and 3
PF14049	3.17124867864666	Dppa2/4 conserved region in higher vertebrates
PF14050	0.752677346844384	N-terminal conserved domain of Nudc.
PF14051	1.28369344590911	N-terminal domain of DPF2/REQ.
PF14061	1.46778202654924	Polycomb-like MTF2 factor 2
PF14064	6.70820393249937	HmuY protein
PF14073	1.28052510829257	Centrosome localisation domain of Cep57
PF14075	1.23572177703936	Ubinuclein conserved middle domain
PF14076	6.70820393249937	Domain of unknown function (DUF4258)
PF14077	1.777964292328	Alternative WD40 repeat motif
PF14079	4.68920423564984	Domain of unknown function (DUF4260)
PF14087	6.70820393249937	Domain of unknown function (DUF4267)
PF14091	6.70820393249937	Domain of unknown function (DUF4269)
PF14099	3.4443629837223	Polysaccharide lyase
PF14108	2.51595233216141	Domain of unknown function (DUF4281)
PF14110	6.70820393249937	Domain of unknown function (DUF4282)
PF14111	3.35570945233817	Domain of unknown function (DUF4283)
PF14113	4.95433694306862	Type VI secretion system (T6SS), amidase effector protein 4
PF14114	3.94277244403663	Domain of unknown function (DUF4286)
PF14124	3.05104988165286	Domain of unknown function (DUF4291)
PF14136	6.70820393249937	Domain of unknown function (DUF4303)
PF14138	0.353881210219187	Cytochrome c oxidase assembly protein COX16
PF14144	2.87675187484632	Seed dormancy control
PF14145	3.05941170815567	YrhK-like protein
PF14159	2.38348409502868	CAAD domains of cyanobacterial aminoacyl-tRNA synthetase
PF14160	1.46076636867036	Centrosome-associated C terminus
PF14161	1.5813765672339	Centrosome-associated N terminus
PF14186	1.25133569648615	Cytoskeletal adhesion
PF14196	4.68920423564984	L-2-amino-thiazoline-4-carboxylic acid hydrolase
PF14197	3.78393734332135	Centrosome localisation domain of PPC89
PF14200	3.12613615709989	Ricin-type beta-trefoil lectin domain-like
PF14204	0.423057056113325	Ribosomal L18 C-terminal region
PF14214	2.07311460830904	Helitron helicase-like domain at N-terminus
PF14215	2.9300249095861	bHLH-MYC and R2R3-MYB transcription factors N-terminal
PF14216	3.42948445635253	Domain of unknown function (DUF4326)
PF14222	0.793670608246586	Cell morphogenesis N-terminal
PF14223	2.83211040100082	gag-polypeptide of LTR copia-type
PF14225	0.758126521558049	Cell morphogenesis C-terminal
PF14226	2.2001023744114	non-haem dioxygenase in morphine synthesis N-terminal
PF14228	0.809783096329878	Cell morphogenesis central region
PF14234	2.35625721260393	Domain of unknown function (DUF4336)
PF14237	0.950146187582615	GYF domain 2
PF14240	3.60335811755093	YHYH protein
PF14244	5.40725345792631	gag-polypeptide of LTR copia-type
PF14249	2.35625721260393	Tocopherol cyclase
PF14251	6.70820393249937	Domain of unknown function (DUF4346)
PF14252	1.85787635365073	Domain of unknown function (DUF4347)
PF14257	4.68920423564984	Domain of unknown function (DUF4349)
PF14260	0.291023370664157	C4-type zinc-finger of DNA polymerase delta
PF14269	6.70820393249937	Arylsulfotransferase (ASST)
PF14273	4.02936663193429	Domain of unknown function (DUF4360)
PF14279	2.17488244196408	HNH endonuclease
PF14280	6.70820393249937	Domain of unknown function (DUF4365)
PF14288	1.54092692148849	1,3-beta-glucan synthase subunit FKS1, domain-1
PF14290	3.05104988165286	Domain of unknown function (DUF4370)
PF14291	4.88068945806327	Domain of unknown function (DUF4371)
PF14295	2.47798539980526	PAN domain
PF14299	2.94004212509557	Phloem protein 2
PF14303	3.61032579644857	No apical meristem-associated C-terminal domain
PF14304	0.575612566921185	Transcription termination and cleavage factor C-terminal
PF14306	0.430811908092924	PUA-like domain
PF14307	6.70820393249937	Glycosyltransferase WbsX
PF14308	1.76615916095299	X-domain of DnaJ-containing
PF14309	2.68858705972833	Domain of unknown function (DUF4378)
PF14310	1.59622512539594	Fibronectin type III-like domain
PF14312	2.84817915340595	FG-GAP repeat
PF14323	6.70820393249937	GxGYxYP putative glycoside hydrolase C-terminal domain
PF14324	1.08240152310791	PINIT domain
PF14325	6.70820393249937	Domain of unknown function (DUF4383)
PF14326	6.70820393249937	Domain of unknown function (DUF4384)
PF14327	0.548351132354667	Hinge domain of cleavage stimulation factor subunit 2
PF14328	6.70820393249937	Domain of unknown function (DUF4385)
PF14329	4.68920423564984	Domain of unknown function (DUF4386)
PF14336	1.52744773753772	Domain of unknown function (DUF4392)
PF14340	4.95433694306862	Domain of unknown function (DUF4395)
PF14342	6.70820393249937	Domain of unknown function (DUF4396)
PF14344	6.70820393249937	Domain of unknown function (DUF4397)
PF14347	3.78393734332135	Domain of unknown function (DUF4399)
PF14360	0.751174628754201	PAP2 superfamily C-terminal
PF14363	2.86878330229096	Domain associated at C-terminal with AAA
PF14364	2.98236733284624	Domain of unknown function (DUF4408)
PF14365	3.37380730889833	Neprosin activation peptide
PF14368	2.88135568297808	Probable lipid transfer
PF14369	1.9225058119339	zinc-ribbon
PF14370	0.582144206664823	C-terminal topoisomerase domain
PF14372	3.40207916315444	Domain of unknown function (DUF4413)
PF14374	0.416301068339915	60S ribosomal protein L4 C-terminal domain
PF14377	0.495567684448823	Ubiquitin binding region
PF14378	2.31154238558826	PAP2 superfamily
PF14379	2.76955854703499	MYB-CC type transfactor, LHEQLE motif
PF14380	2.98518690751537	Wall-associated receptor kinase C-terminal
PF14381	1.99873721201393	Ethylene-responsive protein kinase Le-CTR1
PF14382	0.386196487908328	Exosome complex exonuclease RRP4 N-terminal region
PF14383	2.87123656041516	DUF761-associated sequence motif
PF14388	3.70809924354783	Domain of unknown function (DUF4419)
PF14389	2.88093826234961	Leucine-zipper of ternary complex factor MIP1
PF14392	2.80126889784193	Zinc knuckle
PF14396	1.67705098312484	Cystic fibrosis TM conductance regulator (CFTR), regulator domain
PF14397	3.78393734332135	Sugar-transfer associated ATP-grasp
PF14413	0.748635121707862	Thg1 C terminal domain
PF14416	2.88269407828728	PMR5 N terminal Domain
PF14418	4.10156312118999	OST-HTH Associated domain
PF14420	4.41268268357346	Clr5 domain
PF14421	2.86038776773678	A distinct subfamily of CDD/CDA-like deaminases
PF14429	0.962933661266605	C2 domain in Dock180 and Zizimin proteins
PF14432	2.98571605497361	DYW family of nucleic acid deaminases
PF14437	1.4876981342451	MafB19-like deaminase
PF14438	0.616139024823007	Ataxin 2 SM domain
PF14439	6.70820393249937	Bd3614-like deaminase
PF14441	4.78634421130479	OTT_1508-like deaminase
PF14443	1.09264703862703	DBC1
PF14444	1.65401147825673	S1-like
PF14445	6.70820393249937	Prokaryotic RING finger family 2
PF14447	1.13206256742534	Prokaryotic RING finger family 4
PF14465	1.18301374932859	NFRKB Winged Helix-like
PF14467	6.70820393249937	Domain of unknown function (DUF4426)
PF14469	1.07343366747099	28 kDa A-kinase anchor
PF14470	6.70820393249937	Bacterial PH domain
PF14473	1.46522422979429	RD3 protein
PF14474	3.23773911015921	RTC4-like domain
PF14475	2.86038776773678	Sec1-binding region of Mso1
PF14476	4.55646393998281	Petal formation-expressed
PF14477	6.70820393249937	Membrane-polarising domain of Mso1
PF14478	1.70940864689457	Domain of unknown function (DUF4430)
PF14479	4.78634421130479	Prion-inhibition and propagation
PF14484	5.45898943867938	Fish-specific NACHT associated domain
PF14490	6.70820393249937	Helix-hairpin-helix containing domain
PF14492	0.310473489224034	Elongation Factor G, domain II
PF14493	1.36150401461699	Helix-turn-helix domain
PF14494	3.47065621251292	Domain of unknown function (DUF4436)
PF14497	0.906272911351271	Glutathione S-transferase, C-terminal domain
PF14498	3.12613615709989	Glycosyl hydrolase family 65, N-terminal domain
PF14500	0.315876986356996	Dos2-interacting transcription regulator of RNA-Pol-II
PF14510	2.24148480581246	ABC-transporter N-terminal
PF14513	1.29723763619645	Diacylglycerol kinase N-terminus
PF14516	3.4443629837223	AAA-like domain
PF14517	5.67590601498202	Tachylectin
PF14518	4.68920423564984	Iron-containing redox enzyme
PF14519	3.78393734332135	Macro-like domain
PF14520	0.673851855659966	Helix-hairpin-helix domain
PF14521	5.87605580152796	Lysine-specific metallo-endopeptidase
PF14523	0.429960642680129	Syntaxin-like protein
PF14524	6.70820393249937	Wzt C-terminal domain
PF14526	4.95433694306862	Integron-associated effector binding protein
PF14529	3.31303863474368	Endonuclease-reverse transcriptase
PF14533	0.703512899961644	Ubiquitin-specific protease C-terminal
PF14534	3.5604448706261	Domain of unknown function (DUF4440)
PF14535	6.70820393249937	AMP-binding enzyme C-terminal domain
PF14538	0.394277244403663	Raptor N-terminal CASPase like domain
PF14539	3.42948445635253	Domain of unknown function (DUF4442)
PF14541	2.78882032275497	Xylanase inhibitor C-terminal
PF14542	0.831732530679072	GCN5-related N-acetyl-transferase
PF14543	2.80476253086074	Xylanase inhibitor N-terminal
PF14545	1.29521650971955	Dof, BCAP, and BANK (DBB) motif,
PF14547	3.02514239061358	Hydrophobic seed protein
PF14551	0.15454535935864	MCM N-terminal domain
PF14554	1.91880644720049	VEGF heparin-binding domain
PF14555	0.513203251575011	UBA-like domain
PF14558	2.8935991448928	ML-like domain
PF14559	0.545848536803551	Tetratricopeptide repeat
PF14560	1.69475187746939	Ubiquitin-like domain
PF14561	4.95433694306862	Tetratricopeptide repeat
PF14564	5.26701787283158	Membrane binding
PF14565	2.12132034355964	Interleukin 22 IL-10-related T-cell-derived-inducible factor
PF14566	0.913275736197468	Inositol hexakisphosphate
PF14568	4.68920423564984	SMI1-KNR4 cell-wall
PF14569	2.88612496357641	Zinc-binding RING-finger
PF14570	1.28006220239664	RING/Ubox like zinc-binding domain
PF14571	2.8659497239256	Stress-induced protein Di19, C-terminal
PF14572	0.451247439352894	Phosphoribosyl synthetase-associated domain
PF14575	1.54024533552754	Ephrin type-A receptor 2 transmembrane domain
PF14576	5.50206572777237	Sieve element occlusion N-terminus
PF14577	5.56573897017197	Sieve element occlusion C-terminus
PF14578	3.23773911015921	Elongation factor Tu domain 4
PF14580	0.662715109557424	Leucine-rich repeat
PF14586	4.07373882463808	Class I Histocompatibility antigen, NKG2D ligand, domains 1 and 2
PF14587	3.51014820172361	O-Glycosyl hydrolase family 30
PF14588	2.93876906822629	YjgF/chorismate_mutase-like, putative endoribonuclease
PF14593	0.674857939596448	PH domain
PF14596	2.57831869107123	STAT6 C-terminal
PF14598	1.11082192672039	PAS domain
PF14599	1.29787980129503	Zinc-ribbon
PF14602	1.80444719640147	Hexapeptide repeat of succinyl-transferase
PF14603	1.74705515211897	Helically-extended SH3 domain
PF14604	1.05578811898437	Variant SH3 domain
PF14605	2.51595233216141	Nup53/35/40-type RNA recognition motif
PF14608	0.700590225169788	RNA-binding, Nab2-type zinc finger
PF14609	6.70820393249937	gamma-Tubulin ring complex non-core subunit mod21
PF14610	3.42948445635253	Protein of unknown function (DUF4448)
PF14611	3.23773911015921	Mitochondrial inner-membrane-bound regulator
PF14612	4.02936663193429	IEC3 subunit of the Ino80 complex, chromatin re-modelling
PF14613	3.03389938108459	Protein of unknown function (DUF4449)
PF14615	1.74989433324267	Ribosome-assembly protein 3
PF14616	3.65504787930336	Domain of unknown function (DUF4451)
PF14617	0.596323151946365	U3-containing 90S pre-ribosomal complex subunit
PF14618	3.78393734332135	Domain of unknown function (DUF4452)
PF14619	0.574142289764103	Snf2-ATP coupling, chromatin remodelling complex
PF14621	2.57831869107123	RFX5 DNA-binding domain
PF14622	0.786566506207116	Ribonuclease-III-like
PF14623	6.70820393249937	Hint-domain
PF14624	3.01151339415628	VWA / Hh  protein intein-like
PF14625	4.50600812454289	Lustrin, cysteine-rich repeated domain
PF14626	5.26701787283158	Zc3h12a-like Ribonuclease NYN domain
PF14629	0.218102522588364	Origin recognition complex (ORC) subunit 4 C-terminus
PF14630	0.368552528018858	Origin recognition complex (ORC) subunit 5 C-terminus
PF14631	0.814205902443547	Fanconi anaemia protein FancD2 nuclease
PF14632	0.596701583594985	Acidic N-terminal SPT6
PF14633	0.483284609563382	SH2 domain
PF14634	1.13488792369346	zinc-RING finger domain
PF14635	0.82440525028507	Helix-hairpin-helix motif
PF14636	1.23858423576716	Folliculin-interacting protein N-terminus
PF14637	0.982806741383621	Folliculin-interacting protein middle domain
PF14638	0.982806741383621	Folliculin-interacting protein C-terminus
PF14639	1.10538871143697	Holliday-junction resolvase-like of SPT6
PF14640	1.05427769553458	Transmembrane protein 223
PF14641	0.770566985139857	Helix-turn-helix DNA-binding domain of SPT6
PF14642	3.66050489714176	FAM47 family
PF14643	1.1965860528262	Domain of unknown function (DUF4455)
PF14644	1.12249721603218	Domain of unknown function (DUF4456)
PF14645	1.19506786310149	Chibby family
PF14646	1.51836489935527	MYCBP-associated protein family
PF14647	0.837848624379686	FAM91 N-terminus
PF14648	1.05676819396574	FAM91 C-terminus
PF14649	0.880361011951141	Spatacsin C-terminus
PF14650	2.72927194095446	FAM75 family
PF14651	1.83046602463606	Lipocalin / cytosolic fatty-acid binding protein family
PF14652	1.13027624001191	Domain of unknown function (DUF4457)
PF14653	3.47065621251292	Insulin growth factor-like family
PF14654	2.72588090644859	Mucin, catalytic, TM and cytoplasmic tail region
PF14655	0.701110938730712	Rab3 GTPase-activating protein regulatory subunit N-terminus
PF14656	0.908752455254316	Rab3 GTPase-activating protein regulatory subunit C-terminus
PF14658	1.57889129685128	EF-hand domain
PF14661	0.904534033733291	HAUS augmin-like complex subunit 6 N-terminus
PF14662	1.777964292328	Coiled-coil region of CCDC155 or KASH
PF14663	0.502135956451057	Rapamycin-insensitive companion of mTOR RasGEF_N domain
PF14664	0.703988342943507	Rapamycin-insensitive companion of mTOR, N-term
PF14665	1.74989433324267	Rapamycin-insensitive companion of mTOR, phosphorylation-site
PF14666	0.548111426959552	Rapamycin-insensitive companion of mTOR, middle domain
PF14667	4.02936663193429	Polysaccharide biosynthesis C-terminal domain
PF14668	0.502135956451057	Rapamycin-insensitive companion of mTOR, domain 5
PF14669	1.67705098312484	Putative aspartate racemase
PF14670	1.50277442365498	Coagulation Factor Xa inhibitory site
PF14671	0.788738651626886	Dual specificity protein phosphatase, N-terminal half
PF14672	3.20743543122142	Late cornified envelope
PF14674	1.777964292328	FANCI solenoid 1 cap
PF14675	0.719461765426729	FANCI solenoid 1
PF14676	0.781534039274973	FANCI solenoid 2
PF14677	1.12222610690149	FANCI solenoid 3
PF14678	0.719461765426729	FANCI solenoid 4
PF14679	0.884962472340543	FANCI helical domain 1
PF14680	0.831732530679072	FANCI helical domain 2
PF14681	0.636953681586701	Uracil phosphoribosyltransferase
PF14683	2.07122943144139	Polysaccharide lyase family 4, domain III
PF14684	6.70820393249937	Tricorn protease C1 domain
PF14685	6.70820393249937	Tricorn protease PDZ domain
PF14686	2.0735546634912	Polysaccharide lyase family 4, domain II
PF14687	0.935793902134828	Domain of unknown function (DUF4460)
PF14688	0.959403223600247	Domain of unknown function (DUF4461)
PF14691	0.425810439450469	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
PF14693	1.91662969499982	Ribosomal protein TL5, C-terminal domain
PF14694	0.820798970617988	Lines N-terminus
PF14695	0.904534033733291	Lines C-terminus
PF14696	4.68920423564984	Hydroxyphenylpyruvate dioxygenase, HPPD, N-terminal
PF14697	0.966614418650702	4Fe-4S dicluster domain
PF14698	0.421202889164409	Argininosuccinate lyase C-terminal
PF14699	0.939967838484749	N-terminal domain from the human glycogen debranching enzyme
PF14700	0.550206572777237	DNA-directed RNA polymerase N-terminal
PF14701	0.904534033733291	Glycogen debranching enzyme, glucanotransferase domain
PF14702	0.969938855304313	Central domain of human glycogen debranching enzyme
PF14703	0.795306952068832	Cytosolic domain of 10TM putative phosphate transporter
PF14704	2.55708676275296	Dermatopontin
PF14705	0.864825090797631	Costars
PF14707	1.41569225665172	C-terminal region of aryl-sulfatase
PF14709	1.11180236976816	double strand RNA binding domain from DEAD END PROTEIN 1
PF14712	0.591745273360611	Snapin/Pallidin
PF14713	1.08580719869011	Domain of unknown function (DUF4464)
PF14714	1.5560045881337	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal
PF14715	6.70820393249937	N-terminal domain of cytochrome oxidase-cbb3, FixP
PF14716	0.925020464179287	Helix-hairpin-helix domain
PF14719	1.27631220075921	Phosphotyrosine interaction domain (PTB/PID)
PF14721	0.837848624379686	Apoptosis-inducing factor, mitochondrion-associated, C-term
PF14722	1.52115760345385	Ki-ras-induced actin-interacting protein-IP3R-interacting domain
PF14723	1.67705098312484	Sperm-specific antigen 2 C-terminus
PF14724	1.04441945615177	Mitochondrial-associated sphingomyelin phosphodiesterase
PF14726	1.08112495523467	Rotatin, an armadillo repeat protein, centriole functioning
PF14727	0.76991192904037	PTHB1 N-terminus
PF14728	0.904534033733291	PTHB1 C-terminus
PF14732	0.315876986356996	Ubiquitin/SUMO-activating enzyme ubiquitin-like domain
PF14735	0.787998450786268	HAUS augmin-like complex subunit 4
PF14736	0.853816626143433	Protein N-terminal asparagine amidohydrolase
PF14737	2.68760828622055	Domain of unknown function (DUF4470)
PF14738	1.09852055276371	Cilia- and flagella-associated protein 91
PF14739	1.28627177897913	Domain of unknown function (DUF4472)
PF14740	0.969938855304313	Domain of unknown function (DUF4471)
PF14743	2.52262489554756	DNA ligase OB-like domain
PF14744	0.640707771584466	WASH complex subunit 7
PF14745	0.800920664426059	WASH complex subunit 7, N-terminal
PF14746	0.700093239644755	WASH complex subunit 7, C-terminal
PF14747	4.98858786554395	Domain of unknown function (DUF4473)
PF14748	0.52244719701677	Pyrroline-5-carboxylate reductase dimerisation
PF14749	0.862847396460488	Acyl-coenzyme A oxidase N-terminal
